Number of Tasks,11,11,11,11,11,11,11,11,11,11,11,11,11,11,11,
LFFCostHybrid,23.87,23.869999999995343,23.869999999995343,23.869999999995343,23.869999999995343,23.869999999995343,156.40000000002328,156.40000000002328,156.40000000002328,156.40000000002328,156.40000000002328,156.39999999990687,156.39999999990687,156.39999999990687,156.39999999990687,
MRBT_MultiCostTreesHybrid,101.12,118.10000000000582,118.10000000000582,118.09999999997672,118.09999999997672,156.40000000002328,166.40000000002328,166.40000000002328,166.40000000002328,166.40000000002328,166.40000000002328,166.39999999990687,166.39999999990687,166.39999999990687,166.39999999990687,
MRBT_CostPerfTreesHybrid,101.12,101.11999999999534,101.11999999999534,101.11999999999534,101.11999999999534,156.40000000002328,166.40000000002328,166.40000000002328,166.40000000002328,166.40000000002328,101.11999999999534,101.12000000011176,101.12000000011176,101.12000000011176,101.12000000011176,
MRBT_SingleTreeHybrid,-1.0,-1.0,-1.0,-1.0,-1.0,156.40000000002328,166.40000000002328,166.40000000002328,166.40000000002328,166.40000000002328,-1.0,-1.0,-1.0,-1.0,-1.0,
BacktrackingCostHybrid,-1.0,-1.0,-1.0,-1.0,-1.0,156.40000000002328,166.40000000002328,166.40000000002328,166.40000000002328,166.40000000002328,-1.0,-1.0,-1.0,-1.0,-1.0,
BruteForceCostHybrid,216.3,216.3000000000029,216.29999999998836,216.29999999998836,216.29999999998836,216.29999999998836,216.30000000004657,216.30000000004657,216.30000000004657,216.30000000004657,216.30000000004657,216.30000000004657,216.30000000004657,216.30000000004657,216.30000000004657,
