      time;   vmId;percentCPU; percentIO;percentRAM
     32.51;      2;      0.00;      0.00;      0.00
     32.51;      1;      0.00;      0.00;      0.00
     33.01;      2;      0.00;      0.00;      0.00
     33.01;      1;      0.00;      0.00;      0.00
     33.51;      2;      0.00;      0.00;      0.00
     33.51;      1;      0.00;      0.00;      0.00
     34.01;      2;      0.00;      0.00;      0.00
     34.01;      1;      0.00;      0.00;      0.00
     34.51;      2;      0.00;      0.00;      0.00
     34.51;      1;      0.00;      0.00;      0.00
     35.01;      2;    100.00;      0.00;      1.36
     35.01;      1;     65.00;      1.00;      0.04
     35.51;      2;    100.00;      0.00;      1.36
     35.51;      1;     65.00;      1.00;      0.04
     36.01;      2;      0.00;      0.00;      0.00
     36.01;      1;      0.00;      0.00;      0.00
     36.51;      2;      0.00;      0.00;      0.00
     36.51;      1;      0.00;      0.00;      0.00
     37.01;      2;      0.00;      0.00;      0.00
     37.01;      1;      0.00;      0.00;      0.00
     37.51;      2;      0.00;      0.00;      0.00
     37.51;      1;      0.00;      0.00;      0.00
     38.01;      2;      0.00;      0.00;      0.00
     38.01;      1;      0.00;      0.00;      0.00
     38.51;      2;      0.00;      0.00;      0.00
     38.51;      1;      0.00;      0.00;      0.00
     39.01;      2;      0.00;      0.00;      0.00
     39.01;      1;      0.00;      0.00;      0.00
     39.51;      2;      0.00;      0.00;      0.00
     39.51;      1;      0.00;      0.00;      0.00
     40.01;      2;     83.00;      0.00;      1.39
     40.01;      1;     94.00;      1.00;      0.04
     40.51;      2;     83.00;      0.00;      1.39
     40.51;      1;     94.00;      1.00;      0.04
     41.01;      2;      0.00;      0.00;      0.00
     41.01;      1;      0.00;      0.00;      0.00
     41.51;      2;      0.00;      0.00;      0.00
     41.51;      1;      0.00;      0.00;      0.00
     42.01;      2;      0.00;      0.00;      0.00
     42.01;      1;      0.00;      0.00;      0.00
     42.51;      2;      0.00;      0.00;      0.00
     42.51;      1;      0.00;      0.00;      0.00
     43.01;      2;      0.00;      0.00;      0.00
     43.01;      1;      0.00;      0.00;      0.00
     43.51;      2;      0.00;      0.00;      0.00
     43.51;      1;      0.00;      0.00;      0.00
     44.01;      2;      0.00;      0.00;      0.00
     44.01;      1;      0.00;      0.00;      0.00
     44.51;      2;      0.00;      0.00;      0.00
     44.51;      1;      0.00;      0.00;      0.00
     45.01;      2;     89.00;      0.00;      1.42
     45.01;      1;     63.00;      1.00;      0.04
     45.51;      2;     89.00;      0.00;      1.42
     45.51;      1;     63.00;      1.00;      0.04
     46.01;      2;      0.00;      0.00;      0.00
     46.01;      1;      0.00;      0.00;      0.00
     46.51;      2;      0.00;      0.00;      0.00
     46.51;      1;      0.00;      0.00;      0.00
     47.01;      2;      0.00;      0.00;      0.00
     47.01;      1;      0.00;      0.00;      0.00
     47.51;      2;      0.00;      0.00;      0.00
     47.51;      1;      0.00;      0.00;      0.00
     48.01;      2;      0.00;      0.00;      0.00
     48.01;      1;      0.00;      0.00;      0.00
     48.51;      2;      0.00;      0.00;      0.00
     48.51;      1;      0.00;      0.00;      0.00
     49.01;      2;      0.00;      0.00;      0.00
     49.01;      1;      0.00;      0.00;      0.00
     49.51;      2;      0.00;      0.00;      0.00
     49.51;      1;      0.00;      0.00;      0.00
     50.01;      2;     71.00;      0.00;      1.45
     50.01;      1;     68.00;      1.00;      0.04
     50.51;      2;     71.00;      0.00;      1.45
     50.51;      1;     68.00;      1.00;      0.04
     51.01;      2;      0.00;      0.00;      0.00
     51.01;      1;      0.00;      0.00;      0.00
     51.51;      2;      0.00;      0.00;      0.00
     51.51;      1;      0.00;      0.00;      0.00
     52.01;      2;      0.00;      0.00;      0.00
     52.01;      1;      0.00;      0.00;      0.00
     52.51;      2;      0.00;      0.00;      0.00
     52.51;      1;      0.00;      0.00;      0.00
     53.01;      2;      0.00;      0.00;      0.00
     53.01;      1;      0.00;      0.00;      0.00
     53.51;      2;      0.00;      0.00;      0.00
     53.51;      1;      0.00;      0.00;      0.00
     54.01;      2;      0.00;      0.00;      0.00
     54.01;      1;      0.00;      0.00;      0.00
     54.51;      2;      0.00;      0.00;      0.00
     54.51;      1;      0.00;      0.00;      0.00
     55.01;      2;     96.00;      0.00;      1.48
     55.01;      1;     65.00;      1.00;      0.04
     55.51;      2;     96.00;      0.00;      1.48
     55.51;      1;     65.00;      1.00;      0.04
     56.01;      2;      0.00;      0.00;      0.00
     56.01;      1;      0.00;      0.00;      0.00
     56.51;      2;      0.00;      0.00;      0.00
     56.51;      1;      0.00;      0.00;      0.00
     57.01;      2;      0.00;      0.00;      0.00
     57.01;      1;      0.00;      0.00;      0.00
     57.51;      2;      0.00;      0.00;      0.00
     57.51;      1;      0.00;      0.00;      0.00
     58.01;      2;      0.00;      0.00;      0.00
     58.01;      1;      0.00;      0.00;      0.00
     58.51;      2;      0.00;      0.00;      0.00
     58.51;      1;      0.00;      0.00;      0.00
     59.01;      2;      0.00;      0.00;      0.00
     59.01;      1;      0.00;      0.00;      0.00
     59.51;      2;      0.00;      0.00;      0.00
     59.51;      1;      0.00;      0.00;      0.00
     60.01;      2;     76.00;      0.00;      1.52
     60.01;      1;     83.00;      1.00;      0.04
     60.51;      2;     76.00;      0.00;      1.52
     60.51;      1;     83.00;      1.00;      0.04
     61.01;      2;      0.00;      0.00;      0.00
     61.01;      1;      0.00;      0.00;      0.00
     61.51;      2;      0.00;      0.00;      0.00
     61.51;      1;      0.00;      0.00;      0.00
     62.01;      2;      0.00;      0.00;      0.00
     62.01;      1;      0.00;      0.00;      0.00
     62.51;      2;      0.00;      0.00;      0.00
     62.51;      1;      0.00;      0.00;      0.00
     63.01;      2;      0.00;      0.00;      0.00
     63.01;      1;      0.00;      0.00;      0.00
     63.51;      2;      0.00;      0.00;      0.00
     63.51;      1;      0.00;      0.00;      0.00
     64.01;      2;      0.00;      0.00;      0.00
     64.01;      1;      0.00;      0.00;      0.00
     64.51;      2;      0.00;      0.00;      0.00
     64.51;      1;      0.00;      0.00;      0.00
     65.01;      2;     84.00;      0.00;      1.55
     65.01;      1;     75.00;      1.00;      0.04
     65.51;      2;     84.00;      0.00;      1.55
     65.51;      1;     75.00;      1.00;      0.04
     66.01;      2;      0.00;      0.00;      0.00
     66.01;      1;      0.00;      0.00;      0.00
     66.51;      2;      0.00;      0.00;      0.00
     66.51;      1;      0.00;      0.00;      0.00
     67.01;      2;      0.00;      0.00;      0.00
     67.01;      1;      0.00;      0.00;      0.00
     67.51;      2;      0.00;      0.00;      0.00
     67.51;      1;      0.00;      0.00;      0.00
     68.01;      2;      0.00;      0.00;      0.00
     68.01;      1;      0.00;      0.00;      0.00
     68.51;      2;      0.00;      0.00;      0.00
     68.51;      1;      0.00;      0.00;      0.00
     69.01;      2;      0.00;      0.00;      0.00
     69.01;      1;      0.00;      0.00;      0.00
     69.51;      2;      0.00;      0.00;      0.00
     69.51;      1;      0.00;      0.00;      0.00
     70.01;      2;     72.00;      0.00;      1.58
     70.01;      1;     82.00;      1.00;      0.04
     70.51;      2;     72.00;      0.00;      1.58
     70.51;      1;     82.00;      1.00;      0.04
     71.01;      2;      0.00;      0.00;      0.00
     71.01;      1;      0.00;      0.00;      0.00
     71.51;      2;      0.00;      0.00;      0.00
     71.51;      1;      0.00;      0.00;      0.00
     72.01;      2;      0.00;      0.00;      0.00
     72.01;      1;      0.00;      0.00;      0.00
     72.51;      2;      0.00;      0.00;      0.00
     72.51;      1;      0.00;      0.00;      0.00
     73.01;      2;      0.00;      0.00;      0.00
     73.01;      1;      0.00;      0.00;      0.00
     73.51;      2;      0.00;      0.00;      0.00
     73.51;      1;      0.00;      0.00;      0.00
     74.01;      2;      0.00;      0.00;      0.00
     74.01;      1;      0.00;      0.00;      0.00
     74.51;      2;      0.00;      0.00;      0.00
     74.51;      1;      0.00;      0.00;      0.00
     75.01;      2;     79.00;      0.00;      1.31
     75.01;      1;     60.00;      1.00;      0.04
     75.51;      2;     79.00;      0.00;      1.31
     75.51;      1;     60.00;      1.00;      0.04
     76.01;      2;      0.00;      0.00;      0.00
     76.01;      1;      0.00;      0.00;      0.00
     76.51;      2;      0.00;      0.00;      0.00
     76.51;      1;      0.00;      0.00;      0.00
     77.01;      2;      0.00;      0.00;      0.00
     77.01;      1;      0.00;      0.00;      0.00
     77.51;      2;      0.00;      0.00;      0.00
     77.51;      1;      0.00;      0.00;      0.00
     78.01;      2;      0.00;      0.00;      0.00
     78.01;      1;      0.00;      0.00;      0.00
     78.51;      2;      0.00;      0.00;      0.00
     78.51;      1;      0.00;      0.00;      0.00
     79.01;      2;      0.00;      0.00;      0.00
     79.01;      1;      0.00;      0.00;      0.00
     79.51;      2;      0.00;      0.00;      0.00
     79.51;      1;      0.00;      0.00;      0.00
     80.01;      2;     65.00;      0.00;      1.34
     80.01;      1;     60.00;      1.00;      0.04
     80.51;      2;     65.00;      0.00;      1.34
     80.51;      1;     60.00;      1.00;      0.04
     81.01;      2;      0.00;      0.00;      0.00
     81.01;      1;      0.00;      0.00;      0.00
     81.51;      2;      0.00;      0.00;      0.00
     81.51;      1;      0.00;      0.00;      0.00
     82.01;      2;      0.00;      0.00;      0.00
     82.01;      1;      0.00;      0.00;      0.00
     82.51;      2;      0.00;      0.00;      0.00
     82.51;      1;      0.00;      0.00;      0.00
     83.01;      2;      0.00;      0.00;      0.00
     83.01;      1;      0.00;      0.00;      0.00
     83.51;      2;      0.00;      0.00;      0.00
     83.51;      1;      0.00;      0.00;      0.00
     84.01;      2;      0.00;      0.00;      0.00
     84.01;      1;      0.00;      0.00;      0.00
     84.51;      2;      0.00;      0.00;      0.00
     84.51;      1;      0.00;      0.00;      0.00
     85.01;      2;     99.00;      0.00;      1.37
     85.01;      1;     71.00;      1.00;      0.04
     85.51;      2;     99.00;      0.00;      1.37
     85.51;      1;     71.00;      1.00;      0.04
     86.01;      2;      0.00;      0.00;      0.00
     86.01;      1;      0.00;      0.00;      0.00
     86.51;      2;      0.00;      0.00;      0.00
     86.51;      1;      0.00;      0.00;      0.00
     87.01;      2;      0.00;      0.00;      0.00
     87.01;      1;      0.00;      0.00;      0.00
     87.51;      2;      0.00;      0.00;      0.00
     87.51;      1;      0.00;      0.00;      0.00
     88.01;      2;      0.00;      0.00;      0.00
     88.01;      1;      0.00;      0.00;      0.00
     88.51;      2;      0.00;      0.00;      0.00
     88.51;      1;      0.00;      0.00;      0.00
     89.01;      2;      0.00;      0.00;      0.00
     89.01;      1;      0.00;      0.00;      0.00
     89.51;      2;      0.00;      0.00;      0.00
     89.51;      1;      0.00;      0.00;      0.00
     90.01;      2;     56.00;      0.00;      1.40
     90.01;      1;     77.00;      1.00;      0.04
     90.51;      2;     56.00;      0.00;      1.40
     90.51;      1;     77.00;      1.00;      0.04
     91.01;      2;      0.00;      0.00;      0.00
     91.01;      1;      0.00;      0.00;      0.00
     91.51;      2;      0.00;      0.00;      0.00
     91.51;      1;      0.00;      0.00;      0.00
     92.01;      2;      0.00;      0.00;      0.00
     92.01;      1;      0.00;      0.00;      0.00
     92.51;      2;      0.00;      0.00;      0.00
     92.51;      1;      0.00;      0.00;      0.00
     93.01;      2;      0.00;      0.00;      0.00
     93.01;      1;      0.00;      0.00;      0.00
     93.51;      2;      0.00;      0.00;      0.00
     93.51;      1;      0.00;      0.00;      0.00
     94.01;      2;      0.00;      0.00;      0.00
     94.01;      1;      0.00;      0.00;      0.00
     94.51;      2;      0.00;      0.00;      0.00
     94.51;      1;      0.00;      0.00;      0.00
     95.01;      2;     81.00;      0.00;      1.43
     95.01;      1;     59.00;      1.00;      0.04
     95.51;      2;     81.00;      0.00;      1.43
     95.51;      1;     59.00;      1.00;      0.04
     96.01;      2;      0.00;      0.00;      0.00
     96.01;      1;      0.00;      0.00;      0.00
     96.51;      2;      0.00;      0.00;      0.00
     96.51;      1;      0.00;      0.00;      0.00
     97.01;      2;      0.00;      0.00;      0.00
     97.01;      1;      0.00;      0.00;      0.00
     97.51;      2;      0.00;      0.00;      0.00
     97.51;      1;      0.00;      0.00;      0.00
     98.01;      2;      0.00;      0.00;      0.00
     98.01;      1;      0.00;      0.00;      0.00
     98.51;      2;      0.00;      0.00;      0.00
     98.51;      1;      0.00;      0.00;      0.00
     99.01;      2;      0.00;      0.00;      0.00
     99.01;      1;      0.00;      0.00;      0.00
     99.51;      2;      0.00;      0.00;      0.00
     99.51;      1;      0.00;      0.00;      0.00
    100.01;      2;     82.00;      0.00;      1.40
    100.01;      1;     91.00;      1.00;      0.04
    100.51;      2;     82.00;      0.00;      1.40
    100.51;      1;     91.00;      1.00;      0.04
    101.01;      2;      0.00;      0.00;      0.00
    101.01;      1;      0.00;      0.00;      0.00
    101.51;      2;      0.00;      0.00;      0.00
    101.51;      1;      0.00;      0.00;      0.00
    102.01;      2;      0.00;      0.00;      0.00
    102.01;      1;      0.00;      0.00;      0.00
    102.51;      2;      0.00;      0.00;      0.00
    102.51;      1;      0.00;      0.00;      0.00
    103.01;      2;      0.00;      0.00;      0.00
    103.01;      1;      0.00;      0.00;      0.00
    103.51;      2;      0.00;      0.00;      0.00
    103.51;      1;      0.00;      0.00;      0.00
    104.01;      2;      0.00;      0.00;      0.00
    104.01;      1;      0.00;      0.00;      0.00
    104.51;      2;      0.00;      0.00;      0.00
    104.51;      1;      0.00;      0.00;      0.00
    105.01;      2;     83.00;      0.00;      1.03
    105.01;      1;     65.00;      1.00;      0.05
    105.51;      2;     83.00;      0.00;      1.03
    105.51;      1;     65.00;      1.00;      0.05
    106.01;      2;      0.00;      0.00;      0.00
    106.01;      1;      0.00;      0.00;      0.00
    106.51;      2;      0.00;      0.00;      0.00
    106.51;      1;      0.00;      0.00;      0.00
    107.01;      2;      0.00;      0.00;      0.00
    107.01;      1;      0.00;      0.00;      0.00
    107.51;      2;      0.00;      0.00;      0.00
    107.51;      1;      0.00;      0.00;      0.00
    108.01;      2;      0.00;      0.00;      0.00
    108.01;      1;      0.00;      0.00;      0.00
    108.51;      2;      0.00;      0.00;      0.00
    108.51;      1;      0.00;      0.00;      0.00
    109.01;      2;      0.00;      0.00;      0.00
    109.01;      1;      0.00;      0.00;      0.00
    109.51;      2;      0.00;      0.00;      0.00
    109.51;      1;      0.00;      0.00;      0.00
    110.01;      2;     57.00;      0.00;      1.06
    110.01;      1;     62.00;      1.00;      0.05
    110.51;      2;     57.00;      0.00;      1.06
    110.51;      1;     62.00;      1.00;      0.05
    111.01;      2;      0.00;      0.00;      0.00
    111.01;      1;      0.00;      0.00;      0.00
    111.51;      2;      0.00;      0.00;      0.00
    111.51;      1;      0.00;      0.00;      0.00
    112.01;      2;      0.00;      0.00;      0.00
    112.01;      1;      0.00;      0.00;      0.00
    112.51;      2;      0.00;      0.00;      0.00
    112.51;      1;      0.00;      0.00;      0.00
    113.01;      2;      0.00;      0.00;      0.00
    113.01;      1;      0.00;      0.00;      0.00
    113.51;      2;      0.00;      0.00;      0.00
    113.51;      1;      0.00;      0.00;      0.00
    114.01;      2;      0.00;      0.00;      0.00
    114.01;      1;      0.00;      0.00;      0.00
    114.51;      2;      0.00;      0.00;      0.00
    114.51;      1;      0.00;      0.00;      0.00
    115.01;      2;     81.00;      0.00;      1.09
    115.01;      1;     58.00;      1.00;      0.05
    115.51;      2;     81.00;      0.00;      1.09
    115.51;      1;     58.00;      1.00;      0.05
    116.01;      2;      0.00;      0.00;      0.00
    116.01;      1;      0.00;      0.00;      0.00
    116.51;      2;      0.00;      0.00;      0.00
    116.51;      1;      0.00;      0.00;      0.00
    117.01;      2;      0.00;      0.00;      0.00
    117.01;      1;      0.00;      0.00;      0.00
    117.51;      2;      0.00;      0.00;      0.00
    117.51;      1;      0.00;      0.00;      0.00
    118.01;      2;      0.00;      0.00;      0.00
    118.01;      1;      0.00;      0.00;      0.00
    118.51;      2;      0.00;      0.00;      0.00
    118.51;      1;      0.00;      0.00;      0.00
    119.01;      2;      0.00;      0.00;      0.00
    119.01;      1;      0.00;      0.00;      0.00
    119.51;      2;      0.00;      0.00;      0.00
    119.51;      1;      0.00;      0.00;      0.00
    120.01;      2;     79.00;      0.00;      1.12
    120.01;      1;     75.00;      1.00;      0.05
    120.51;      2;     79.00;      0.00;      1.12
    120.51;      1;     75.00;      1.00;      0.05
    121.01;      2;      0.00;      0.00;      0.00
    121.01;      1;      0.00;      0.00;      0.00
    121.51;      2;      0.00;      0.00;      0.00
    121.51;      1;      0.00;      0.00;      0.00
    122.01;      2;      0.00;      0.00;      0.00
    122.01;      1;      0.00;      0.00;      0.00
    122.51;      2;      0.00;      0.00;      0.00
    122.51;      1;      0.00;      0.00;      0.00
    123.01;      2;      0.00;      0.00;      0.00
    123.01;      1;      0.00;      0.00;      0.00
    123.51;      2;      0.00;      0.00;      0.00
    123.51;      1;      0.00;      0.00;      0.00
    124.01;      2;      0.00;      0.00;      0.00
    124.01;      1;      0.00;      0.00;      0.00
    124.51;      2;      0.00;      0.00;      0.00
    124.51;      1;      0.00;      0.00;      0.00
    125.01;      2;     80.00;      0.00;      1.17
    125.01;      1;     66.00;      1.00;      0.05
    125.51;      2;     80.00;      0.00;      1.17
    125.51;      1;     66.00;      1.00;      0.05
    126.01;      2;      0.00;      0.00;      0.00
    126.01;      1;      0.00;      0.00;      0.00
    126.51;      2;      0.00;      0.00;      0.00
    126.51;      1;      0.00;      0.00;      0.00
    127.01;      2;      0.00;      0.00;      0.00
    127.01;      1;      0.00;      0.00;      0.00
    127.51;      2;      0.00;      0.00;      0.00
    127.51;      1;      0.00;      0.00;      0.00
    128.01;      2;      0.00;      0.00;      0.00
    128.01;      1;      0.00;      0.00;      0.00
    128.51;      2;      0.00;      0.00;      0.00
    128.51;      1;      0.00;      0.00;      0.00
    129.01;      2;      0.00;      0.00;      0.00
    129.01;      1;      0.00;      0.00;      0.00
    129.51;      2;      0.00;      0.00;      0.00
    129.51;      1;      0.00;      0.00;      0.00
    130.01;      2;     67.00;      0.00;      1.21
    130.01;      1;     90.00;      1.00;      0.05
    130.51;      2;     67.00;      0.00;      1.21
    130.51;      1;     90.00;      1.00;      0.05
    131.01;      2;      0.00;      0.00;      0.00
    131.01;      1;      0.00;      0.00;      0.00
    131.51;      2;      0.00;      0.00;      0.00
    131.51;      1;      0.00;      0.00;      0.00
    132.01;      2;      0.00;      0.00;      0.00
    132.01;      1;      0.00;      0.00;      0.00
    132.51;      2;      0.00;      0.00;      0.00
    132.51;      1;      0.00;      0.00;      0.00
    133.01;      2;      0.00;      0.00;      0.00
    133.01;      1;      0.00;      0.00;      0.00
    133.51;      2;      0.00;      0.00;      0.00
    133.51;      1;      0.00;      0.00;      0.00
    134.01;      2;      0.00;      0.00;      0.00
    134.01;      1;      0.00;      0.00;      0.00
    134.51;      2;      0.00;      0.00;      0.00
    134.51;      1;      0.00;      0.00;      0.00
    135.01;      2;     88.00;      0.00;      1.24
    135.01;      1;     63.00;      1.00;      0.05
    135.51;      2;     88.00;      0.00;      1.24
    135.51;      1;     63.00;      1.00;      0.05
    136.01;      2;      0.00;      0.00;      0.00
    136.01;      1;      0.00;      0.00;      0.00
    136.51;      2;      0.00;      0.00;      0.00
    136.51;      1;      0.00;      0.00;      0.00
    137.01;      2;      0.00;      0.00;      0.00
    137.01;      1;      0.00;      0.00;      0.00
    137.51;      2;      0.00;      0.00;      0.00
    137.51;      1;      0.00;      0.00;      0.00
    138.01;      2;      0.00;      0.00;      0.00
    138.01;      1;      0.00;      0.00;      0.00
    138.51;      2;      0.00;      0.00;      0.00
    138.51;      1;      0.00;      0.00;      0.00
    139.01;      2;      0.00;      0.00;      0.00
    139.01;      1;      0.00;      0.00;      0.00
    139.51;      2;      0.00;      0.00;      0.00
    139.51;      1;      0.00;      0.00;      0.00
    140.01;      2;     72.00;      0.00;      1.27
    140.01;      1;     98.00;      1.00;      0.05
    140.51;      2;     72.00;      0.00;      1.27
    140.51;      1;     98.00;      1.00;      0.05
    141.01;      2;      0.00;      0.00;      0.00
    141.01;      1;      0.00;      0.00;      0.00
    141.51;      2;      0.00;      0.00;      0.00
    141.51;      1;      0.00;      0.00;      0.00
    142.01;      2;      0.00;      0.00;      0.00
    142.01;      1;      0.00;      0.00;      0.00
    142.51;      2;      0.00;      0.00;      0.00
    142.51;      1;      0.00;      0.00;      0.00
    143.01;      2;      0.00;      0.00;      0.00
    143.01;      1;      0.00;      0.00;      0.00
    143.51;      2;      0.00;      0.00;      0.00
    143.51;      1;      0.00;      0.00;      0.00
    144.01;      2;      0.00;      0.00;      0.00
    144.01;      1;      0.00;      0.00;      0.00
    144.51;      2;      0.00;      0.00;      0.00
    144.51;      1;      0.00;      0.00;      0.00
    145.01;      2;     64.00;      0.00;      1.30
    145.01;      1;     58.00;      1.00;      0.05
    145.51;      2;     64.00;      0.00;      1.30
    145.51;      1;     58.00;      1.00;      0.05
    146.01;      2;      0.00;      0.00;      0.00
    146.01;      1;      0.00;      0.00;      0.00
    146.51;      2;      0.00;      0.00;      0.00
    146.51;      1;      0.00;      0.00;      0.00
    147.01;      2;      0.00;      0.00;      0.00
    147.01;      1;      0.00;      0.00;      0.00
    147.51;      2;      0.00;      0.00;      0.00
    147.51;      1;      0.00;      0.00;      0.00
    148.01;      2;      0.00;      0.00;      0.00
    148.01;      1;      0.00;      0.00;      0.00
    148.51;      2;      0.00;      0.00;      0.00
    148.51;      1;      0.00;      0.00;      0.00
    149.01;      2;      0.00;      0.00;      0.00
    149.01;      1;      0.00;      0.00;      0.00
    149.51;      2;      0.00;      0.00;      0.00
    149.51;      1;      0.00;      0.00;      0.00
    150.01;      2;     77.00;      0.00;      1.33
    150.01;      1;     81.00;      1.00;      0.05
    150.51;      2;     77.00;      0.00;      1.33
    150.51;      1;     81.00;      1.00;      0.05
    151.01;      2;      0.00;      0.00;      0.00
    151.01;      1;      0.00;      0.00;      0.00
