      0.01	INFO	      time;   vmId;percentCPU; percentIO;percentRAM
      0.01	INFO	      0.01;      2;      0.00;      0.00;      0.00
      0.01	INFO	      0.01;      1;      0.00;      0.00;      0.00
      1.01	INFO	      1.01;      2;      0.00;      0.00;      0.00
      1.01	INFO	      1.01;      1;      0.00;      0.00;      0.00
      2.01	INFO	      2.01;      2;      0.00;      0.00;      0.00
      2.01	INFO	      2.01;      1;      0.00;      0.00;      0.00
      3.01	INFO	      3.01;      2;      0.00;      0.00;      0.00
      3.01	INFO	      3.01;      1;      0.00;      0.00;      0.00
      4.01	INFO	      4.01;      2;      0.00;      0.00;      0.00
      4.01	INFO	      4.01;      1;      0.00;      0.00;      0.00
    231.01	INFO	    231.01;      2;    100.00;      0.00;     22.24
    231.01	INFO	    231.01;      1;    100.00;    100.00;      1.09
    232.01	INFO	    232.01;      2;    100.00;      0.00;     22.24
    232.01	INFO	    232.01;      1;    100.00;    100.00;      1.09
    233.01	INFO	    233.01;      2;    100.00;      0.00;     22.24
    233.01	INFO	    233.01;      1;    100.00;    100.00;      1.09
    234.01	INFO	    234.01;      2;    100.00;      0.00;     22.24
    234.01	INFO	    234.01;      1;    100.00;    100.00;      1.09
    235.01	INFO	    235.01;      2;    100.00;      0.00;     22.24
    235.01	INFO	    235.01;      1;    100.00;    100.00;      1.09
    459.01	INFO	    459.01;      2;    100.00;      0.00;     23.53
    459.01	INFO	    459.01;      1;    100.00;    100.00;      1.09
    460.01	INFO	    460.01;      2;    100.00;      0.00;     23.53
    460.01	INFO	    460.01;      1;    100.00;    100.00;      1.09
    461.01	INFO	    461.01;      2;    100.00;      0.00;     23.53
    461.01	INFO	    461.01;      1;    100.00;    100.00;      1.09
    462.01	INFO	    462.01;      2;    100.00;      0.00;     23.53
    462.01	INFO	    462.01;      1;    100.00;    100.00;      1.09
    463.01	INFO	    463.01;      2;    100.00;      0.00;     23.53
    463.01	INFO	    463.01;      1;    100.00;    100.00;      1.09
    626.01	INFO	    626.01;      2;    100.00;      0.00;     25.81
    626.01	INFO	    626.01;      1;    100.00;    100.00;      1.09
    627.01	INFO	    627.01;      2;    100.00;      0.00;     25.81
    627.01	INFO	    627.01;      1;    100.00;    100.00;      1.09
    628.01	INFO	    628.01;      2;    100.00;      0.00;     25.81
    628.01	INFO	    628.01;      1;    100.00;    100.00;      1.09
    629.01	INFO	    629.01;      2;    100.00;      0.00;     25.81
    629.01	INFO	    629.01;      1;    100.00;    100.00;      1.09
    630.01	INFO	    630.01;      2;    100.00;      0.00;     25.81
    630.01	INFO	    630.01;      1;    100.00;    100.00;      1.09
    835.01	INFO	    835.01;      2;    100.00;      0.00;     26.47
    835.01	INFO	    835.01;      1;    100.00;    100.00;      1.09
    836.01	INFO	    836.01;      2;    100.00;      0.00;     26.47
    836.01	INFO	    836.01;      1;    100.00;    100.00;      1.09
    837.01	INFO	    837.01;      2;    100.00;      0.00;     26.47
    837.01	INFO	    837.01;      1;    100.00;    100.00;      1.09
    838.01	INFO	    838.01;      2;    100.00;      0.00;     26.47
    838.01	INFO	    838.01;      1;    100.00;    100.00;      1.09
   1054.01	INFO	   1054.01;      2;    100.00;      0.00;     27.13
   1054.01	INFO	   1054.01;      1;    100.00;    100.00;      1.09
   1055.01	INFO	   1055.01;      2;    100.00;      0.00;     27.13
   1055.01	INFO	   1055.01;      1;    100.00;    100.00;      1.09
   1056.01	INFO	   1056.01;      2;    100.00;      0.00;     27.13
   1056.01	INFO	   1056.01;      1;    100.00;    100.00;      1.09
   1057.01	INFO	   1057.01;      2;    100.00;      0.00;     27.13
   1057.01	INFO	   1057.01;      1;    100.00;    100.00;      1.09
   1058.01	INFO	   1058.01;      2;    100.00;      0.00;     27.13
   1058.01	INFO	   1058.01;      1;    100.00;    100.00;      1.09
   1263.01	INFO	   1263.01;      2;    100.00;      0.00;     27.74
   1263.01	INFO	   1263.01;      1;    100.00;    100.00;      1.09
   1264.01	INFO	   1264.01;      2;    100.00;      0.00;     27.74
   1264.01	INFO	   1264.01;      1;    100.00;    100.00;      1.09
   1265.01	INFO	   1265.01;      2;    100.00;      0.00;     27.74
   1265.01	INFO	   1265.01;      1;    100.00;    100.00;      1.09
   1266.01	INFO	   1266.01;      2;    100.00;      0.00;     27.74
   1266.01	INFO	   1266.01;      1;    100.00;    100.00;      1.09
   1267.01	INFO	   1267.01;      2;    100.00;      0.00;     27.74
   1267.01	INFO	   1267.01;      1;    100.00;    100.00;      1.09
   1462.01	INFO	   1462.01;      2;    100.00;      0.00;     28.37
   1462.01	INFO	   1462.01;      1;    100.00;    100.00;      1.09
