startTime, endTime, duration, transitionsDone, transitionsLeft, summary, sessionName
1362733244, 1362733495, 251, 150, 0, MAX_NUMBER_TRANSITIONS, UserSession549
1362733243, 1362733503, 260, 150, 0, MAX_NUMBER_TRANSITIONS, UserSession64
1362733244, 1362733509, 265, 150, 0, MAX_NUMBER_TRANSITIONS, UserSession578
1362733244, 1362733509, 265, 150, 0, MAX_NUMBER_TRANSITIONS, UserSession494
1362733244, 1362733510, 266, 150, 0, MAX_NUMBER_TRANSITIONS, UserSession471
1362733243, 1362733512, 269, 150, 0, MAX_NUMBER_TRANSITIONS, UserSession464
1362733243, 1362733512, 269, 150, 0, MAX_NUMBER_TRANSITIONS, UserSession38
1362733243, 1362733513, 270, 150, 0, MAX_NUMBER_TRANSITIONS, UserSession394
1362733243, 1362733515, 272, 150, 0, MAX_NUMBER_TRANSITIONS, UserSession80
1362733243, 1362733516, 273, 150, 0, MAX_NUMBER_TRANSITIONS, UserSession395
1362733243, 1362733516, 273, 150, 0, MAX_NUMBER_TRANSITIONS, UserSession131
1362733243, 1362733518, 275, 150, 0, MAX_NUMBER_TRANSITIONS, UserSession122
1362733243, 1362733518, 275, 150, 0, MAX_NUMBER_TRANSITIONS, UserSession123
1362733243, 1362733518, 275, 150, 0, MAX_NUMBER_TRANSITIONS, UserSession92
1362733244, 1362733519, 275, 150, 0, MAX_NUMBER_TRANSITIONS, UserSession485
1362733244, 1362733520, 276, 150, 0, MAX_NUMBER_TRANSITIONS, UserSession503
1362733243, 1362733524, 281, 150, 0, MAX_NUMBER_TRANSITIONS, UserSession58
1362733243, 1362733524, 281, 150, 0, MAX_NUMBER_TRANSITIONS, UserSession433
1362733243, 1362733526, 283, 150, 0, MAX_NUMBER_TRANSITIONS, UserSession110
1362733243, 1362733526, 283, 150, 0, MAX_NUMBER_TRANSITIONS, UserSession59
1362733244, 1362733526, 282, 150, 0, MAX_NUMBER_TRANSITIONS, UserSession596
1362733243, 1362733526, 283, 150, 0, MAX_NUMBER_TRANSITIONS, UserSession60
1362733243, 1362733526, 283, 150, 0, MAX_NUMBER_TRANSITIONS, UserSession136
1362733243, 1362733527, 284, 150, 0, MAX_NUMBER_TRANSITIONS, UserSession28
1362733243, 1362733527, 284, 150, 0, MAX_NUMBER_TRANSITIONS, UserSession13
1362733243, 1362733528, 285, 150, 0, MAX_NUMBER_TRANSITIONS, UserSession21
1362733244, 1362733528, 284, 150, 0, MAX_NUMBER_TRANSITIONS, UserSession543
1362733243, 1362733528, 285, 150, 0, MAX_NUMBER_TRANSITIONS, UserSession319
1362733243, 1362733529, 286, 150, 0, MAX_NUMBER_TRANSITIONS, UserSession76
1362733243, 1362733529, 286, 150, 0, MAX_NUMBER_TRANSITIONS, UserSession112
1362733244, 1362733529, 285, 150, 0, MAX_NUMBER_TRANSITIONS, UserSession595
1362733244, 1362733529, 285, 150, 0, MAX_NUMBER_TRANSITIONS, UserSession584
1362733243, 1362733529, 286, 150, 0, MAX_NUMBER_TRANSITIONS, UserSession23
1362733244, 1362733530, 286, 150, 0, MAX_NUMBER_TRANSITIONS, UserSession475
1362733243, 1362733530, 287, 150, 0, MAX_NUMBER_TRANSITIONS, UserSession259
1362733243, 1362733530, 287, 150, 0, MAX_NUMBER_TRANSITIONS, UserSession238
1362733243, 1362733530, 287, 150, 0, MAX_NUMBER_TRANSITIONS, UserSession359
1362733243, 1362733531, 288, 150, 0, MAX_NUMBER_TRANSITIONS, UserSession150
1362733244, 1362733531, 287, 150, 0, MAX_NUMBER_TRANSITIONS, UserSession522
1362733243, 1362733531, 288, 150, 0, MAX_NUMBER_TRANSITIONS, UserSession260
1362733243, 1362733532, 289, 150, 0, MAX_NUMBER_TRANSITIONS, UserSession157
1362733243, 1362733532, 289, 150, 0, MAX_NUMBER_TRANSITIONS, UserSession98
1362733243, 1362733532, 289, 150, 0, MAX_NUMBER_TRANSITIONS, UserSession109
1362733243, 1362733532, 289, 150, 0, MAX_NUMBER_TRANSITIONS, UserSession18
1362733243, 1362733532, 289, 150, 0, MAX_NUMBER_TRANSITIONS, UserSession376
1362733243, 1362733532, 289, 150, 0, MAX_NUMBER_TRANSITIONS, UserSession305
1362733243, 1362733534, 291, 150, 0, MAX_NUMBER_TRANSITIONS, UserSession100
1362733243, 1362733535, 292, 150, 0, MAX_NUMBER_TRANSITIONS, UserSession84
1362733243, 1362733535, 292, 150, 0, MAX_NUMBER_TRANSITIONS, UserSession41
1362733243, 1362733535, 292, 150, 0, MAX_NUMBER_TRANSITIONS, UserSession126
1362733243, 1362733536, 293, 150, 0, MAX_NUMBER_TRANSITIONS, UserSession364
1362733243, 1362733536, 293, 150, 0, MAX_NUMBER_TRANSITIONS, UserSession65
1362733243, 1362733536, 293, 150, 0, MAX_NUMBER_TRANSITIONS, UserSession37
1362733244, 1362733536, 292, 150, 0, MAX_NUMBER_TRANSITIONS, UserSession564
1362733244, 1362733536, 292, 150, 0, MAX_NUMBER_TRANSITIONS, UserSession553
1362733243, 1362733537, 294, 150, 0, MAX_NUMBER_TRANSITIONS, UserSession102
1362733244, 1362733537, 293, 150, 0, MAX_NUMBER_TRANSITIONS, UserSession514
1362733243, 1362733537, 294, 150, 0, MAX_NUMBER_TRANSITIONS, UserSession217
1362733243, 1362733537, 294, 150, 0, MAX_NUMBER_TRANSITIONS, UserSession5
