startTime, endTime, duration, transitionsDone, transitionsLeft, summary, sessionName
1362130919, 1362131425, 506, 9, 141, ABORTED, UserSession2144
1362130919, 1362131425, 506, 10, 140, ABORTED, UserSession1189
1362130919, 1362131427, 508, 12, 138, ABORTED, UserSession1234
1362130919, 1362131429, 510, 7, 143, ABORTED, UserSession506
1362130919, 1362131429, 510, 7, 143, ABORTED, UserSession796
1362130919, 1362131430, 511, 11, 139, ABORTED, UserSession1101
1362130919, 1362131430, 511, 12, 138, ABORTED, UserSession912
1362130919, 1362131430, 511, 10, 140, ABORTED, UserSession1063
1362130919, 1362131430, 511, 7, 143, ABORTED, UserSession453
1362130919, 1362131430, 511, 6, 144, ABORTED, UserSession1257
1362130919, 1362131430, 511, 15, 135, ABORTED, UserSession137
1362130919, 1362131430, 511, 7, 143, ABORTED, UserSession713
1362130919, 1362131430, 511, 4, 146, ABORTED, UserSession183
1362130919, 1362131430, 511, 2, 148, ABORTED, UserSession1552
1362130919, 1362131430, 511, 7, 143, ABORTED, UserSession205
1362130919, 1362131430, 511, 9, 141, ABORTED, UserSession1196
1362130919, 1362131430, 511, 4, 146, ABORTED, UserSession488
1362130919, 1362131430, 511, 9, 141, ABORTED, UserSession1598
1362130919, 1362131431, 512, 6, 144, ABORTED, UserSession1539
1362130919, 1362131431, 512, 2, 148, ABORTED, UserSession422
1362130919, 1362131431, 512, 8, 142, ABORTED, UserSession1567
1362130919, 1362131431, 512, 11, 139, ABORTED, UserSession2276
1362130919, 1362131431, 512, 6, 144, ABORTED, UserSession950
1362130919, 1362131431, 512, 6, 144, ABORTED, UserSession1421
1362130920, 1362131431, 511, 12, 138, ABORTED, UserSession2497
1362130919, 1362131432, 513, 4, 146, ABORTED, UserSession926
1362130919, 1362131432, 513, 6, 144, ABORTED, UserSession2228
1362130919, 1362131432, 513, 6, 144, ABORTED, UserSession712
1362130919, 1362131432, 513, 2, 148, ABORTED, UserSession1940
1362130919, 1362131432, 513, 10, 140, ABORTED, UserSession168
1362130919, 1362131432, 513, 3, 147, ABORTED, UserSession1937
1362130919, 1362131433, 514, 5, 145, ABORTED, UserSession2312
1362130919, 1362131433, 514, 8, 142, ABORTED, UserSession2057
1362130919, 1362131433, 514, 8, 142, ABORTED, UserSession761
1362130919, 1362131433, 514, 3, 147, ABORTED, UserSession706
1362130919, 1362131433, 514, 17, 133, ABORTED, UserSession1370
1362130919, 1362131433, 514, 5, 145, ABORTED, UserSession2313
1362130919, 1362131433, 514, 2, 148, ABORTED, UserSession584
1362130919, 1362131433, 514, 9, 141, ABORTED, UserSession2277
1362130919, 1362131433, 514, 12, 138, ABORTED, UserSession1053
1362130919, 1362131433, 514, 11, 139, ABORTED, UserSession844
1362130919, 1362131434, 515, 12, 138, ABORTED, UserSession2066
