      0.01	INFO	      time;   vmId;percentCPU; percentIO;percentRAM
      0.01	INFO	      0.01;      2;      0.00;      0.00;      0.00
      0.01	INFO	      0.01;      1;      0.00;      0.00;      0.00
      1.01	INFO	      1.01;      2;      0.00;      0.00;      0.00
      1.01	INFO	      1.01;      1;      0.00;      0.00;      0.00
      2.01	INFO	      2.01;      2;      0.00;      0.00;      0.00
      2.01	INFO	      2.01;      1;      0.00;      0.00;      0.00
      3.01	INFO	      3.01;      2;      0.00;      0.00;      0.00
      3.01	INFO	      3.01;      1;      0.00;      0.00;      0.00
      4.01	INFO	      4.01;      2;      0.00;      0.00;      0.00
      4.01	INFO	      4.01;      1;      0.00;      0.00;      0.00
      5.01	INFO	      5.01;      2;      0.00;      0.00;      0.00
      5.01	INFO	      5.01;      1;      0.00;      0.00;      0.00
      6.01	INFO	      6.01;      2;      0.00;      0.00;      0.00
      6.01	INFO	      6.01;      1;      0.00;      0.00;      0.00
      7.01	INFO	      7.01;      2;      0.00;      0.00;      0.00
      7.01	INFO	      7.01;      1;      0.00;      0.00;      0.00
      8.01	INFO	      8.01;      2;      0.00;      0.00;      0.00
      8.01	INFO	      8.01;      1;      0.00;      0.00;      0.00
      9.01	INFO	      9.01;      2;      0.00;      0.00;      0.00
      9.01	INFO	      9.01;      1;      0.00;      0.00;      0.00
     37.01	INFO	     37.01;      2;    100.00;      0.00;     15.25
     37.01	INFO	     37.01;      1;    100.00;     10.00;     61.94
     38.01	INFO	     38.01;      2;    100.00;      0.00;     15.25
     38.01	INFO	     38.01;      1;    100.00;     10.00;     61.94
     39.01	INFO	     39.01;      2;    100.00;      0.00;     15.25
     39.01	INFO	     39.01;      1;    100.00;     10.00;     61.94
     40.01	INFO	     40.01;      2;    100.00;      0.00;     15.25
     40.01	INFO	     40.01;      1;    100.00;     10.00;     61.94
     41.01	INFO	     41.01;      2;    100.00;      0.00;     15.25
     41.01	INFO	     41.01;      1;    100.00;     10.00;     61.94
     42.01	INFO	     42.01;      2;    100.00;      0.00;     15.25
     42.01	INFO	     42.01;      1;    100.00;     10.00;     61.94
     43.01	INFO	     43.01;      2;    100.00;      0.00;     15.25
     43.01	INFO	     43.01;      1;    100.00;     10.00;     61.94
     44.01	INFO	     44.01;      2;    100.00;      0.00;     15.25
     44.01	INFO	     44.01;      1;    100.00;     10.00;     61.94
     45.01	INFO	     45.01;      2;    100.00;      0.00;     15.25
     45.01	INFO	     45.01;      1;    100.00;     10.00;     61.94
     46.01	INFO	     46.01;      2;    100.00;      0.00;     15.25
     46.01	INFO	     46.01;      1;    100.00;     10.00;     61.94
     67.01	INFO	     67.01;      2;    100.00;      0.00;     18.61
     67.01	INFO	     67.01;      1;    100.00;     10.00;     61.87
     68.01	INFO	     68.01;      2;    100.00;      0.00;     18.61
     68.01	INFO	     68.01;      1;    100.00;     10.00;     61.87
     69.01	INFO	     69.01;      2;    100.00;      0.00;     18.61
     69.01	INFO	     69.01;      1;    100.00;     10.00;     61.87
     70.01	INFO	     70.01;      2;    100.00;      0.00;     18.61
     70.01	INFO	     70.01;      1;    100.00;     10.00;     61.87
     71.01	INFO	     71.01;      2;    100.00;      0.00;     18.61
     71.01	INFO	     71.01;      1;    100.00;     10.00;     61.87
     72.01	INFO	     72.01;      2;    100.00;      0.00;     18.61
     72.01	INFO	     72.01;      1;    100.00;     10.00;     61.87
     73.01	INFO	     73.01;      2;    100.00;      0.00;     18.61
     73.01	INFO	     73.01;      1;    100.00;     10.00;     61.87
     74.01	INFO	     74.01;      2;    100.00;      0.00;     18.61
     74.01	INFO	     74.01;      1;    100.00;     10.00;     61.87
     75.01	INFO	     75.01;      2;    100.00;      0.00;     18.61
     75.01	INFO	     75.01;      1;    100.00;     10.00;     61.87
     76.01	INFO	     76.01;      2;    100.00;      0.00;     18.61
     76.01	INFO	     76.01;      1;    100.00;     10.00;     61.87
     94.01	INFO	     94.01;      2;    100.00;      0.00;     19.73
     94.01	INFO	     94.01;      1;    100.00;     10.00;     61.87
     95.01	INFO	     95.01;      2;    100.00;      0.00;     19.73
     95.01	INFO	     95.01;      1;    100.00;     10.00;     61.87
     96.01	INFO	     96.01;      2;    100.00;      0.00;     19.73
     96.01	INFO	     96.01;      1;    100.00;     10.00;     61.87
     97.01	INFO	     97.01;      2;    100.00;      0.00;     19.73
     97.01	INFO	     97.01;      1;    100.00;     10.00;     61.87
     98.01	INFO	     98.01;      2;    100.00;      0.00;     19.73
     98.01	INFO	     98.01;      1;    100.00;     10.00;     61.87
     99.01	INFO	     99.01;      2;    100.00;      0.00;     19.73
