startTime, endTime, duration, transitionsDone, transitionsLeft, summary, sessionName
1362654834, 1362655070, 236, 150, 0, MAX_NUMBER_TRANSITIONS, UserSession23
1362654834, 1362655086, 252, 150, 0, MAX_NUMBER_TRANSITIONS, UserSession88
1362654834, 1362655089, 255, 150, 0, MAX_NUMBER_TRANSITIONS, UserSession45
1362654835, 1362655090, 255, 150, 0, MAX_NUMBER_TRANSITIONS, UserSession392
1362654834, 1362655091, 257, 150, 0, MAX_NUMBER_TRANSITIONS, UserSession136
1362654834, 1362655094, 260, 150, 0, MAX_NUMBER_TRANSITIONS, UserSession192
1362654834, 1362655100, 266, 150, 0, MAX_NUMBER_TRANSITIONS, UserSession31
1362654834, 1362655100, 266, 150, 0, MAX_NUMBER_TRANSITIONS, UserSession68
1362654835, 1362655102, 267, 150, 0, MAX_NUMBER_TRANSITIONS, UserSession585
1362654834, 1362655103, 269, 150, 0, MAX_NUMBER_TRANSITIONS, UserSession54
1362654834, 1362655103, 269, 150, 0, MAX_NUMBER_TRANSITIONS, UserSession118
1362654835, 1362655106, 271, 150, 0, MAX_NUMBER_TRANSITIONS, UserSession320
1362654834, 1362655107, 273, 150, 0, MAX_NUMBER_TRANSITIONS, UserSession173
1362654835, 1362655107, 272, 150, 0, MAX_NUMBER_TRANSITIONS, UserSession333
1362654835, 1362655108, 273, 150, 0, MAX_NUMBER_TRANSITIONS, UserSession522
1362654835, 1362655109, 274, 150, 0, MAX_NUMBER_TRANSITIONS, UserSession494
1362654835, 1362655110, 275, 150, 0, MAX_NUMBER_TRANSITIONS, UserSession425
1362654834, 1362655110, 276, 150, 0, MAX_NUMBER_TRANSITIONS, UserSession49
1362654835, 1362655111, 276, 150, 0, MAX_NUMBER_TRANSITIONS, UserSession358
1362654834, 1362655112, 278, 150, 0, MAX_NUMBER_TRANSITIONS, UserSession60
1362654835, 1362655113, 278, 150, 0, MAX_NUMBER_TRANSITIONS, UserSession547
1362654834, 1362655114, 280, 150, 0, MAX_NUMBER_TRANSITIONS, UserSession34
1362654835, 1362655115, 280, 150, 0, MAX_NUMBER_TRANSITIONS, UserSession354
1362654834, 1362655115, 281, 150, 0, MAX_NUMBER_TRANSITIONS, UserSession51
1362654835, 1362655117, 282, 150, 0, MAX_NUMBER_TRANSITIONS, UserSession378
1362654834, 1362655117, 283, 150, 0, MAX_NUMBER_TRANSITIONS, UserSession121
1362654834, 1362655117, 283, 150, 0, MAX_NUMBER_TRANSITIONS, UserSession120
1362654835, 1362655117, 282, 150, 0, MAX_NUMBER_TRANSITIONS, UserSession420
1362654834, 1362655118, 284, 150, 0, MAX_NUMBER_TRANSITIONS, UserSession17
1362654834, 1362655118, 284, 150, 0, MAX_NUMBER_TRANSITIONS, UserSession81
1362654834, 1362655119, 285, 150, 0, MAX_NUMBER_TRANSITIONS, UserSession69
1362654835, 1362655119, 284, 150, 0, MAX_NUMBER_TRANSITIONS, UserSession594
1362654834, 1362655119, 285, 150, 0, MAX_NUMBER_TRANSITIONS, UserSession41
1362654834, 1362655119, 285, 150, 0, MAX_NUMBER_TRANSITIONS, UserSession123
1362654834, 1362655119, 285, 150, 0, MAX_NUMBER_TRANSITIONS, UserSession167
1362654835, 1362655120, 285, 150, 0, MAX_NUMBER_TRANSITIONS, UserSession435
1362654835, 1362655121, 286, 150, 0, MAX_NUMBER_TRANSITIONS, UserSession376
1362654835, 1362655121, 286, 150, 0, MAX_NUMBER_TRANSITIONS, UserSession252
1362654835, 1362655122, 287, 150, 0, MAX_NUMBER_TRANSITIONS, UserSession419
1362654835, 1362655122, 287, 150, 0, MAX_NUMBER_TRANSITIONS, UserSession396
1362654835, 1362655122, 287, 150, 0, MAX_NUMBER_TRANSITIONS, UserSession346
1362654834, 1362655122, 288, 150, 0, MAX_NUMBER_TRANSITIONS, UserSession130
1362654835, 1362655122, 287, 150, 0, MAX_NUMBER_TRANSITIONS, UserSession493
1362654835, 1362655123, 288, 150, 0, MAX_NUMBER_TRANSITIONS, UserSession430
1362654834, 1362655123, 289, 150, 0, MAX_NUMBER_TRANSITIONS, UserSession90
1362654835, 1362655123, 288, 150, 0, MAX_NUMBER_TRANSITIONS, UserSession433
1362654835, 1362655123, 288, 150, 0, MAX_NUMBER_TRANSITIONS, UserSession446
1362654835, 1362655123, 288, 150, 0, MAX_NUMBER_TRANSITIONS, UserSession597
1362654834, 1362655124, 290, 150, 0, MAX_NUMBER_TRANSITIONS, UserSession36
1362654835, 1362655124, 289, 150, 0, MAX_NUMBER_TRANSITIONS, UserSession339
1362654835, 1362655124, 289, 150, 0, MAX_NUMBER_TRANSITIONS, UserSession260
1362654835, 1362655124, 289, 150, 0, MAX_NUMBER_TRANSITIONS, UserSession426
1362654835, 1362655124, 289, 150, 0, MAX_NUMBER_TRANSITIONS, UserSession341
1362654834, 1362655124, 290, 150, 0, MAX_NUMBER_TRANSITIONS, UserSession125
1362654835, 1362655124, 289, 150, 0, MAX_NUMBER_TRANSITIONS, UserSession245
1362654835, 1362655124, 289, 150, 0, MAX_NUMBER_TRANSITIONS, UserSession470
1362654835, 1362655124, 289, 150, 0, MAX_NUMBER_TRANSITIONS, UserSession457
1362654834, 1362655125, 291, 150, 0, MAX_NUMBER_TRANSITIONS, UserSession181
1362654835, 1362655125, 290, 150, 0, MAX_NUMBER_TRANSITIONS, UserSession325
1362654835, 1362655125, 290, 150, 0, MAX_NUMBER_TRANSITIONS, UserSession257
1362654834, 1362655125, 291, 150, 0, MAX_NUMBER_TRANSITIONS, UserSession85
1362654835, 1362655125, 290, 150, 0, MAX_NUMBER_TRANSITIONS, UserSession290
1362654834, 1362655125, 291, 150, 0, MAX_NUMBER_TRANSITIONS, UserSession94
1362654835, 1362655126, 291, 150, 0, MAX_NUMBER_TRANSITIONS, UserSession439
1362654834, 1362655126, 292, 150, 0, MAX_NUMBER_TRANSITIONS, UserSession202
1362654834, 1362655126, 292, 150, 0, MAX_NUMBER_TRANSITIONS, UserSession32
1362654834, 1362655126, 292, 150, 0, MAX_NUMBER_TRANSITIONS, UserSession24
1362654834, 1362655126, 292, 150, 0, MAX_NUMBER_TRANSITIONS, UserSession145
1362654834, 1362655127, 293, 150, 0, MAX_NUMBER_TRANSITIONS, UserSession168
1362654834, 1362655128, 294, 150, 0, MAX_NUMBER_TRANSITIONS, UserSession9
1362654835, 1362655128, 293, 150, 0, MAX_NUMBER_TRANSITIONS, UserSession445
1362654834, 1362655128, 294, 150, 0, MAX_NUMBER_TRANSITIONS, UserSession12
1362654835, 1362655129, 294, 150, 0, MAX_NUMBER_TRANSITIONS, UserSession518
1362654835, 1362655129, 294, 150, 0, MAX_NUMBER_TRANSITIONS, UserSession344
1362654834, 1362655129, 295, 150, 0, MAX_NUMBER_TRANSITIONS, UserSession191
1362654835, 1362655129, 294, 150, 0, MAX_NUMBER_TRANSITIONS, UserSession554
1362654834, 1362655129, 295, 150, 0, MAX_NUMBER_TRANSITIONS, UserSession56
1362654835, 1362655129, 294, 150, 0, MAX_NUMBER_TRANSITIONS, UserSession523
1362654834, 1362655131, 297, 150, 0, MAX_NUMBER_TRANSITIONS, UserSession38
1362654834, 1362655131, 297, 150, 0, MAX_NUMBER_TRANSITIONS, UserSession129
1362654835, 1362655131, 296, 150, 0, MAX_NUMBER_TRANSITIONS, UserSession405
1362654835, 1362655131, 296, 150, 0, MAX_NUMBER_TRANSITIONS, UserSession578
1362654835, 1362655131, 296, 150, 0, MAX_NUMBER_TRANSITIONS, UserSession590
1362654835, 1362655131, 296, 150, 0, MAX_NUMBER_TRANSITIONS, UserSession517
1362654835, 1362655132, 297, 150, 0, MAX_NUMBER_TRANSITIONS, UserSession361
1362654834, 1362655132, 298, 150, 0, MAX_NUMBER_TRANSITIONS, UserSession106
1362654835, 1362655132, 297, 150, 0, MAX_NUMBER_TRANSITIONS, UserSession249
1362654834, 1362655133, 299, 150, 0, MAX_NUMBER_TRANSITIONS, UserSession70
1362654835, 1362655133, 298, 150, 0, MAX_NUMBER_TRANSITIONS, UserSession350
1362654834, 1362655133, 299, 150, 0, MAX_NUMBER_TRANSITIONS, UserSession223
1362654834, 1362655133, 299, 150, 0, MAX_NUMBER_TRANSITIONS, UserSession200
1362654835, 1362655133, 298, 150, 0, MAX_NUMBER_TRANSITIONS, UserSession454
1362654835, 1362655133, 298, 150, 0, MAX_NUMBER_TRANSITIONS, UserSession356
1362654834, 1362655133, 299, 150, 0, MAX_NUMBER_TRANSITIONS, UserSession39
1362654834, 1362655134, 300, 150, 0, MAX_NUMBER_TRANSITIONS, UserSession226
1362654834, 1362655134, 300, 150, 0, MAX_NUMBER_TRANSITIONS, UserSession166
1362654834, 1362655134, 300, 150, 0, MAX_NUMBER_TRANSITIONS, UserSession149
1362654835, 1362655134, 299, 150, 0, MAX_NUMBER_TRANSITIONS, UserSession412
1362654834, 1362655135, 301, 150, 0, MAX_NUMBER_TRANSITIONS, UserSession99
1362654835, 1362655135, 300, 150, 0, MAX_NUMBER_TRANSITIONS, UserSession570
1362654835, 1362655135, 300, 150, 0, MAX_NUMBER_TRANSITIONS, UserSession569
1362654834, 1362655135, 301, 150, 0, MAX_NUMBER_TRANSITIONS, UserSession113
1362654835, 1362655135, 300, 150, 0, MAX_NUMBER_TRANSITIONS, UserSession533
1362654834, 1362655135, 301, 150, 0, MAX_NUMBER_TRANSITIONS, UserSession205
1362654835, 1362655135, 300, 150, 0, MAX_NUMBER_TRANSITIONS, UserSession422
1362654834, 1362655136, 302, 150, 0, MAX_NUMBER_TRANSITIONS, UserSession26
1362654834, 1362655136, 302, 150, 0, MAX_NUMBER_TRANSITIONS, UserSession159
1362654835, 1362655136, 301, 150, 0, MAX_NUMBER_TRANSITIONS, UserSession310
1362654835, 1362655136, 301, 150, 0, MAX_NUMBER_TRANSITIONS, UserSession477
1362654834, 1362655136, 302, 150, 0, MAX_NUMBER_TRANSITIONS, UserSession55
