      time;   vmId;percentCPU; percentIO;percentRAM
     65.01;      2;    100.00;      0.00;      3.89
     65.01;      1;    100.00;      2.50;      0.18
     66.01;      2;    100.00;      0.00;      3.89
     66.01;      1;    100.00;      2.50;      0.18
     67.01;      2;      0.00;      0.00;      0.00
     67.01;      1;      0.00;      0.00;      0.00
     68.01;      2;      0.00;      0.00;      0.00
     68.01;      1;      0.00;      0.00;      0.00
     69.01;      2;      0.00;      0.00;      0.00
     69.01;      1;      0.00;      0.00;      0.00
     70.01;      2;    100.00;      0.00;      3.97
     70.01;      1;    100.00;      2.50;      0.18
     71.01;      2;    100.00;      0.00;      3.97
     71.01;      1;    100.00;      2.50;      0.18
     72.01;      2;      0.00;      0.00;      0.00
     72.01;      1;    100.00;      2.50;      0.18
     73.01;      2;      0.00;      0.00;      0.00
     73.01;      1;      0.00;      0.00;      0.00
     74.01;      2;      0.00;      0.00;      0.00
     74.01;      1;      0.00;      0.00;      0.00
     75.01;      2;    100.00;      0.00;      3.75
     75.01;      1;    100.00;      2.50;      0.18
     76.01;      2;    100.00;      0.00;      3.75
     76.01;      1;    100.00;      2.50;      0.18
     77.01;      2;    100.00;      0.00;      3.75
     77.01;      1;      0.00;      0.00;      0.00
     78.01;      2;      0.00;      0.00;      0.00
     78.01;      1;      0.00;      0.00;      0.00
     79.01;      2;      0.00;      0.00;      0.00
     79.01;      1;      0.00;      0.00;      0.00
     80.01;      2;    100.00;      0.00;      3.83
     80.01;      1;    100.00;      2.50;      0.19
     81.01;      2;    100.00;      0.00;      3.83
     81.01;      1;    100.00;      2.50;      0.19
     82.01;      2;    100.00;      0.00;      3.83
     82.01;      1;      0.00;      0.00;      0.00
     83.01;      2;    100.00;      0.00;      3.83
     83.01;      1;      0.00;      0.00;      0.00
     84.01;      2;      0.00;      0.00;      0.00
     84.01;      1;      0.00;      0.00;      0.00
     85.01;      2;    100.00;      0.00;      3.91
     85.01;      1;    100.00;      2.50;      0.19
     86.01;      2;    100.00;      0.00;      3.91
     86.01;      1;    100.00;      2.50;      0.19
     87.01;      2;      0.00;      0.00;      0.00
     87.01;      1;      0.00;      0.00;      0.00
     88.01;      2;      0.00;      0.00;      0.00
     88.01;      1;      0.00;      0.00;      0.00
     89.01;      2;      0.00;      0.00;      0.00
     89.01;      1;      0.00;      0.00;      0.00
     90.01;      2;    100.00;      0.00;      3.98
     90.01;      1;    100.00;      2.50;      0.19
     91.01;      2;    100.00;      0.00;      3.98
     91.01;      1;    100.00;      2.50;      0.19
     92.01;      2;      0.00;      0.00;      0.00
     92.01;      1;      0.00;      0.00;      0.00
     93.01;      2;      0.00;      0.00;      0.00
     93.01;      1;      0.00;      0.00;      0.00
     94.01;      2;      0.00;      0.00;      0.00
     94.01;      1;      0.00;      0.00;      0.00
     95.01;      2;    100.00;      0.00;      4.07
     95.01;      1;    100.00;      2.50;      0.20
     96.01;      2;    100.00;      0.00;      4.07
     96.01;      1;    100.00;      2.50;      0.20
     97.01;      2;    100.00;      0.00;      4.07
     97.01;      1;      0.00;      0.00;      0.00
     98.01;      2;      0.00;      0.00;      0.00
     98.01;      1;      0.00;      0.00;      0.00
     99.01;      2;      0.00;      0.00;      0.00
     99.01;      1;      0.00;      0.00;      0.00
    100.01;      2;    100.00;      0.00;      4.16
    100.01;      1;    100.00;      2.50;      0.21
    101.01;      2;    100.00;      0.00;      4.16
    101.01;      1;    100.00;      2.50;      0.21
    102.01;      2;      0.00;      0.00;      0.00
    102.01;      1;    100.00;      2.50;      0.21
    103.01;      2;      0.00;      0.00;      0.00
    103.01;      1;      0.00;      0.00;      0.00
    104.01;      2;      0.00;      0.00;      0.00
    104.01;      1;      0.00;      0.00;      0.00
    105.01;      2;    100.00;      0.00;      4.24
    105.01;      1;    100.00;      2.50;      0.21
    106.01;      2;    100.00;      0.00;      4.24
    106.01;      1;    100.00;      2.50;      0.21
    107.01;      2;    100.00;      0.00;      4.24
    107.01;      1;      0.00;      0.00;      0.00
    108.01;      2;      0.00;      0.00;      0.00
    108.01;      1;      0.00;      0.00;      0.00
    109.01;      2;      0.00;      0.00;      0.00
    109.01;      1;      0.00;      0.00;      0.00
    110.01;      2;    100.00;      0.00;      4.32
    110.01;      1;    100.00;      2.50;      0.22
    111.01;      2;    100.00;      0.00;      4.32
    111.01;      1;    100.00;      2.50;      0.22
    112.01;      2;      0.00;      0.00;      0.00
    112.01;      1;    100.00;      2.50;      0.22
    113.01;      2;      0.00;      0.00;      0.00
    113.01;      1;      0.00;      0.00;      0.00
    114.01;      2;      0.00;      0.00;      0.00
    114.01;      1;      0.00;      0.00;      0.00
    115.01;      2;    100.00;      0.00;      4.40
    115.01;      1;    100.00;      2.50;      0.23
    116.01;      2;    100.00;      0.00;      4.40
    116.01;      1;    100.00;      2.50;      0.23
    117.01;      2;    100.00;      0.00;      4.40
    117.01;      1;      0.00;      0.00;      0.00
    118.01;      2;    100.00;      0.00;      4.40
    118.01;      1;      0.00;      0.00;      0.00
    119.01;      2;      0.00;      0.00;      0.00
    119.01;      1;      0.00;      0.00;      0.00
    120.01;      2;    100.00;      0.00;      4.49
    120.01;      1;    100.00;      2.50;      0.23
    121.01;      2;    100.00;      0.00;      4.49
    121.01;      1;    100.00;      2.50;      0.23
    122.01;      2;    100.00;      0.00;      4.49
    122.01;      1;      0.00;      0.00;      0.00
    123.01;      2;      0.00;      0.00;      0.00
    123.01;      1;      0.00;      0.00;      0.00
    124.01;      2;      0.00;      0.00;      0.00
    124.01;      1;      0.00;      0.00;      0.00
    125.01;      2;    100.00;      0.00;      4.57
    125.01;      1;    100.00;      2.50;      0.23
    126.01;      2;    100.00;      0.00;      4.57
    126.01;      1;    100.00;      2.50;      0.23
    127.01;      2;    100.00;      0.00;      4.57
    127.01;      1;    100.00;      2.50;      0.23
    128.01;      2;      0.00;      0.00;      0.00
    128.01;      1;      0.00;      0.00;      0.00
    129.01;      2;      0.00;      0.00;      0.00
    129.01;      1;      0.00;      0.00;      0.00
    130.01;      2;    100.00;      0.00;      4.65
    130.01;      1;    100.00;      2.50;      0.24
    131.01;      2;    100.00;      0.00;      4.65
    131.01;      1;    100.00;      2.50;      0.24
    132.01;      2;      0.00;      0.00;      0.00
    132.01;      1;      0.00;      0.00;      0.00
    133.01;      2;      0.00;      0.00;      0.00
    133.01;      1;      0.00;      0.00;      0.00
    134.01;      2;      0.00;      0.00;      0.00
    134.01;      1;      0.00;      0.00;      0.00
    135.01;      2;    100.00;      0.00;      4.74
    135.01;      1;    100.00;      2.50;      0.24
    136.01;      2;    100.00;      0.00;      4.74
    136.01;      1;    100.00;      2.50;      0.24
    137.01;      2;      0.00;      0.00;      0.00
    137.01;      1;    100.00;      2.50;      0.24
    138.01;      2;      0.00;      0.00;      0.00
    138.01;      1;      0.00;      0.00;      0.00
    139.01;      2;      0.00;      0.00;      0.00
    139.01;      1;      0.00;      0.00;      0.00
    140.01;      2;    100.00;      0.00;      4.82
    140.01;      1;    100.00;      2.50;      0.24
    141.01;      2;    100.00;      0.00;      4.82
    141.01;      1;    100.00;      2.50;      0.24
    142.01;      2;    100.00;      0.00;      4.82
    142.01;      1;      0.00;      0.00;      0.00
    143.01;      2;    100.00;      0.00;      4.82
    143.01;      1;      0.00;      0.00;      0.00
    144.01;      2;    100.00;      0.00;      4.82
    144.01;      1;      0.00;      0.00;      0.00
    145.01;      2;    100.00;      0.00;      4.82
    145.01;      1;      0.00;      0.00;      0.00
    146.01;      2;    100.00;      0.00;      4.89
    146.01;      1;    100.00;      2.50;      0.24
    147.01;      2;    100.00;      0.00;      4.89
    147.01;      1;      0.00;      0.00;      0.00
    148.01;      2;      0.00;      0.00;      0.00
    148.01;      1;      0.00;      0.00;      0.00
    149.01;      2;      0.00;      0.00;      0.00
    149.01;      1;      0.00;      0.00;      0.00
    150.01;      2;      0.00;      0.00;      0.00
    150.01;      1;      0.00;      0.00;      0.00
    151.01;      2;    100.00;      0.00;      4.97
    151.01;      1;    100.00;      2.50;      0.25
    152.01;      2;    100.00;      0.00;      4.97
    152.01;      1;    100.00;      2.50;      0.25
    153.01;      2;      0.00;      0.00;      0.00
    153.01;      1;      0.00;      0.00;      0.00
    154.01;      2;      0.00;      0.00;      0.00
    154.01;      1;      0.00;      0.00;      0.00
    155.01;      2;      0.00;      0.00;      0.00
    155.01;      1;      0.00;      0.00;      0.00
    156.01;      2;    100.00;      0.00;      5.05
    156.01;      1;    100.00;      2.50;      0.25
    157.01;      2;    100.00;      0.00;      5.05
    157.01;      1;    100.00;      2.50;      0.25
    158.01;      2;      0.00;      0.00;      0.00
    158.01;      1;      0.00;      0.00;      0.00
    159.01;      2;      0.00;      0.00;      0.00
    159.01;      1;      0.00;      0.00;      0.00
    160.01;      2;      0.00;      0.00;      0.00
    160.01;      1;      0.00;      0.00;      0.00
    161.01;      2;    100.00;      0.00;      5.13
    161.01;      1;    100.00;      2.50;      0.25
    162.01;      2;    100.00;      0.00;      5.13
    162.01;      1;    100.00;      2.50;      0.25
    163.01;      2;      0.00;      0.00;      0.00
    163.01;      1;      0.00;      0.00;      0.00
    164.01;      2;      0.00;      0.00;      0.00
    164.01;      1;      0.00;      0.00;      0.00
    165.01;      2;      0.00;      0.00;      0.00
    165.01;      1;      0.00;      0.00;      0.00
    166.01;      2;    100.00;      0.00;      5.21
    166.01;      1;    100.00;      2.50;      0.25
    167.01;      2;      0.00;      0.00;      0.00
    167.01;      1;      0.00;      0.00;      0.00
    168.01;      2;      0.00;      0.00;      0.00
    168.01;      1;      0.00;      0.00;      0.00
    169.01;      2;      0.00;      0.00;      0.00
    169.01;      1;      0.00;      0.00;      0.00
    170.01;      2;      0.00;      0.00;      0.00
    170.01;      1;      0.00;      0.00;      0.00
    171.01;      2;    100.00;      0.00;      5.49
    171.01;      1;    100.00;      2.50;      0.25
    172.01;      2;    100.00;      0.00;      5.49
    172.01;      1;    100.00;      2.50;      0.25
    173.01;      2;    100.00;      0.00;      5.49
    173.01;      1;      0.00;      0.00;      0.00
    174.01;      2;      0.00;      0.00;      0.00
    174.01;      1;      0.00;      0.00;      0.00
    175.01;      2;      0.00;      0.00;      0.00
    175.01;      1;      0.00;      0.00;      0.00
    176.01;      2;    100.00;      0.00;      5.59
    176.01;      1;    100.00;      2.50;      0.25
    177.01;      2;    100.00;      0.00;      5.59
    177.01;      1;    100.00;      2.50;      0.25
    178.01;      2;      0.00;      0.00;      0.00
    178.01;      1;      0.00;      0.00;      0.00
    179.01;      2;      0.00;      0.00;      0.00
    179.01;      1;      0.00;      0.00;      0.00
    180.01;      2;      0.00;      0.00;      0.00
    180.01;      1;      0.00;      0.00;      0.00
    181.01;      2;    100.00;      0.00;      5.66
    181.01;      1;    100.00;      2.50;      0.25
    182.01;      2;      0.00;      0.00;      0.00
    182.01;      1;    100.00;      2.50;      0.25
    183.01;      2;      0.00;      0.00;      0.00
    183.01;      1;    100.00;      2.50;      0.25
    184.01;      2;      0.00;      0.00;      0.00
    184.01;      1;      0.00;      0.00;      0.00
    185.01;      2;      0.00;      0.00;      0.00
    185.01;      1;      0.00;      0.00;      0.00
    186.01;      2;    100.00;      0.00;      5.73
    186.01;      1;    100.00;      2.50;      0.25
    187.01;      2;    100.00;      0.00;      5.73
    187.01;      1;      0.00;      0.00;      0.00
    188.01;      2;      0.00;      0.00;      0.00
    188.01;      1;      0.00;      0.00;      0.00
    189.01;      2;      0.00;      0.00;      0.00
    189.01;      1;      0.00;      0.00;      0.00
    190.01;      2;      0.00;      0.00;      0.00
    190.01;      1;      0.00;      0.00;      0.00
    191.01;      2;    100.00;      0.00;      5.82
    191.01;      1;    100.00;      2.50;      0.25
    192.01;      2;    100.00;      0.00;      5.82
    192.01;      1;    100.00;      2.50;      0.25
    193.01;      2;      0.00;      0.00;      0.00
    193.01;      1;      0.00;      0.00;      0.00
    194.01;      2;      0.00;      0.00;      0.00
    194.01;      1;      0.00;      0.00;      0.00
    195.01;      2;      0.00;      0.00;      0.00
    195.01;      1;      0.00;      0.00;      0.00
    196.01;      2;    100.00;      0.00;      5.89
    196.01;      1;    100.00;      2.50;      0.25
    197.01;      2;    100.00;      0.00;      5.89
    197.01;      1;    100.00;      2.50;      0.25
    198.01;      2;    100.00;      0.00;      5.89
    198.01;      1;      0.00;      0.00;      0.00
    199.01;      2;      0.00;      0.00;      0.00
    199.01;      1;      0.00;      0.00;      0.00
    200.01;      2;      0.00;      0.00;      0.00
    200.01;      1;      0.00;      0.00;      0.00
    201.01;      2;    100.00;      0.00;      5.96
    201.01;      1;    100.00;      2.50;      0.25
    202.01;      2;    100.00;      0.00;      5.96
    202.01;      1;    100.00;      2.50;      0.25
    203.01;      2;      0.00;      0.00;      0.00
    203.01;      1;    100.00;      2.50;      0.25
    204.01;      2;      0.00;      0.00;      0.00
    204.01;      1;      0.00;      0.00;      0.00
    205.01;      2;      0.00;      0.00;      0.00
    205.01;      1;      0.00;      0.00;      0.00
    206.01;      2;    100.00;      0.00;      6.04
    206.01;      1;    100.00;      2.50;      0.25
    207.01;      2;    100.00;      0.00;      6.04
    207.01;      1;      0.00;      0.00;      0.00
    208.01;      2;      0.00;      0.00;      0.00
    208.01;      1;      0.00;      0.00;      0.00
    209.01;      2;      0.00;      0.00;      0.00
    209.01;      1;      0.00;      0.00;      0.00
    210.01;      2;      0.00;      0.00;      0.00
    210.01;      1;      0.00;      0.00;      0.00
    211.01;      2;    100.00;      0.00;      6.11
    211.01;      1;    100.00;      2.50;      0.25
    212.01;      2;    100.00;      0.00;      6.11
    212.01;      1;      0.00;      0.00;      0.00
    213.01;      2;      0.00;      0.00;      0.00
    213.01;      1;      0.00;      0.00;      0.00
    214.01;      2;      0.00;      0.00;      0.00
    214.01;      1;      0.00;      0.00;      0.00
    215.01;      2;      0.00;      0.00;      0.00
    215.01;      1;      0.00;      0.00;      0.00
    216.01;      2;    100.00;      0.00;      6.19
    216.01;      1;    100.00;      2.50;      0.25
    217.01;      2;    100.00;      0.00;      6.19
    217.01;      1;    100.00;      2.50;      0.25
    218.01;      2;      0.00;      0.00;      0.00
    218.01;      1;      0.00;      0.00;      0.00
    219.01;      2;      0.00;      0.00;      0.00
    219.01;      1;      0.00;      0.00;      0.00
    220.01;      2;      0.00;      0.00;      0.00
    220.01;      1;      0.00;      0.00;      0.00
    221.01;      2;    100.00;      0.00;      6.27
    221.01;      1;    100.00;      2.50;      0.26
    222.01;      2;    100.00;      0.00;      6.27
    222.01;      1;    100.00;      2.50;      0.26
    223.01;      2;      0.00;      0.00;      0.00
    223.01;      1;    100.00;      2.50;      0.26
    224.01;      2;      0.00;      0.00;      0.00
    224.01;      1;      0.00;      0.00;      0.00
    225.01;      2;      0.00;      0.00;      0.00
    225.01;      1;      0.00;      0.00;      0.00
    226.01;      2;    100.00;      0.00;      6.34
    226.01;      1;    100.00;      2.50;      0.27
    227.01;      2;      0.00;      0.00;      0.00
    227.01;      1;      0.00;      0.00;      0.00
    228.01;      2;      0.00;      0.00;      0.00
    228.01;      1;      0.00;      0.00;      0.00
    229.01;      2;      0.00;      0.00;      0.00
    229.01;      1;      0.00;      0.00;      0.00
    230.01;      2;      0.00;      0.00;      0.00
    230.01;      1;      0.00;      0.00;      0.00
    231.01;      2;    100.00;      0.00;      6.41
    231.01;      1;    100.00;      2.50;      0.27
    232.01;      2;    100.00;      0.00;      6.41
    232.01;      1;    100.00;      2.50;      0.27
    233.01;      2;      0.00;      0.00;      0.00
    233.01;      1;      0.00;      0.00;      0.00
    234.01;      2;      0.00;      0.00;      0.00
    234.01;      1;      0.00;      0.00;      0.00
    235.01;      2;      0.00;      0.00;      0.00
    235.01;      1;      0.00;      0.00;      0.00
    236.01;      2;    100.00;      0.00;      6.49
    236.01;      1;    100.00;      2.50;      0.27
    237.01;      2;    100.00;      0.00;      6.49
    237.01;      1;    100.00;      2.50;      0.27
    238.01;      2;      0.00;      0.00;      0.00
    238.01;      1;      0.00;      0.00;      0.00
    239.01;      2;      0.00;      0.00;      0.00
    239.01;      1;      0.00;      0.00;      0.00
    240.01;      2;      0.00;      0.00;      0.00
    240.01;      1;      0.00;      0.00;      0.00
    241.01;      2;    100.00;      0.00;      6.57
    241.01;      1;    100.00;      2.50;      0.27
    242.01;      2;    100.00;      0.00;      6.57
    242.01;      1;    100.00;      2.50;      0.27
    243.01;      2;    100.00;      0.00;      6.57
    243.01;      1;      0.00;      0.00;      0.00
    244.01;      2;      0.00;      0.00;      0.00
    244.01;      1;      0.00;      0.00;      0.00
    245.01;      2;      0.00;      0.00;      0.00
    245.01;      1;      0.00;      0.00;      0.00
    246.01;      2;    100.00;      0.00;      6.66
    246.01;      1;    100.00;      2.50;      0.28
    247.01;      2;      0.00;      0.00;      0.00
    247.01;      1;      0.00;      0.00;      0.00
    248.01;      2;      0.00;      0.00;      0.00
    248.01;      1;      0.00;      0.00;      0.00
    249.01;      2;      0.00;      0.00;      0.00
    249.01;      1;      0.00;      0.00;      0.00
    250.01;      2;      0.00;      0.00;      0.00
    250.01;      1;      0.00;      0.00;      0.00
    251.01;      2;    100.00;      0.00;      6.74
    251.01;      1;    100.00;      2.50;      0.28
    252.01;      2;      0.00;      0.00;      0.00
    252.01;      1;    100.00;      2.50;      0.28
    253.01;      2;      0.00;      0.00;      0.00
    253.01;      1;      0.00;      0.00;      0.00
    254.01;      2;      0.00;      0.00;      0.00
    254.01;      1;      0.00;      0.00;      0.00
    255.01;      2;      0.00;      0.00;      0.00
    255.01;      1;      0.00;      0.00;      0.00
    256.01;      2;    100.00;      0.00;      6.91
    256.01;      1;    100.00;      2.50;      0.28
    257.01;      2;    100.00;      0.00;      6.91
    257.01;      1;    100.00;      2.50;      0.28
    258.01;      2;    100.00;      0.00;      6.91
    258.01;      1;      0.00;      0.00;      0.00
    259.01;      2;      0.00;      0.00;      0.00
    259.01;      1;      0.00;      0.00;      0.00
    260.01;      2;      0.00;      0.00;      0.00
    260.01;      1;      0.00;      0.00;      0.00
    261.01;      2;    100.00;      0.00;      7.17
    261.01;      1;    100.00;      2.50;      0.29
    262.01;      2;    100.00;      0.00;      7.17
    262.01;      1;      0.00;      0.00;      0.00
    263.01;      2;      0.00;      0.00;      0.00
    263.01;      1;      0.00;      0.00;      0.00
    264.01;      2;      0.00;      0.00;      0.00
    264.01;      1;      0.00;      0.00;      0.00
    265.01;      2;      0.00;      0.00;      0.00
    265.01;      1;      0.00;      0.00;      0.00
    266.01;      2;    100.00;      0.00;      7.26
    266.01;      1;    100.00;      2.50;      0.30
    267.01;      2;    100.00;      0.00;      7.26
    267.01;      1;    100.00;      2.50;      0.30
    268.01;      2;      0.00;      0.00;      0.00
    268.01;      1;      0.00;      0.00;      0.00
    269.01;      2;      0.00;      0.00;      0.00
    269.01;      1;      0.00;      0.00;      0.00
    270.01;      2;      0.00;      0.00;      0.00
    270.01;      1;      0.00;      0.00;      0.00
    271.01;      2;    100.00;      0.00;      7.34
    271.01;      1;    100.00;      2.50;      0.30
    272.01;      2;    100.00;      0.00;      7.34
    272.01;      1;    100.00;      2.50;      0.30
    273.01;      2;      0.00;      0.00;      0.00
    273.01;      1;      0.00;      0.00;      0.00
    274.01;      2;      0.00;      0.00;      0.00
    274.01;      1;      0.00;      0.00;      0.00
    275.01;      2;      0.00;      0.00;      0.00
    275.01;      1;      0.00;      0.00;      0.00
    276.01;      2;    100.00;      0.00;      7.42
    276.01;      1;    100.00;      2.50;      0.30
    277.01;      2;    100.00;      0.00;      7.42
    277.01;      1;    100.00;      2.50;      0.30
    278.01;      2;      0.00;      0.00;      0.00
    278.01;      1;      0.00;      0.00;      0.00
    279.01;      2;      0.00;      0.00;      0.00
    279.01;      1;      0.00;      0.00;      0.00
    280.01;      2;      0.00;      0.00;      0.00
    280.01;      1;      0.00;      0.00;      0.00
    281.01;      2;    100.00;      0.00;      7.49
    281.01;      1;    100.00;      2.50;      0.30
    282.01;      2;    100.00;      0.00;      7.49
    282.01;      1;      0.00;      0.00;      0.00
    283.01;      2;      0.00;      0.00;      0.00
    283.01;      1;      0.00;      0.00;      0.00
    284.01;      2;      0.00;      0.00;      0.00
    284.01;      1;      0.00;      0.00;      0.00
    285.01;      2;      0.00;      0.00;      0.00
    285.01;      1;      0.00;      0.00;      0.00
    286.01;      2;    100.00;      0.00;      7.55
    286.01;      1;    100.00;      2.50;      0.31
    287.01;      2;      0.00;      0.00;      0.00
    287.01;      1;      0.00;      0.00;      0.00
    288.01;      2;      0.00;      0.00;      0.00
    288.01;      1;      0.00;      0.00;      0.00
    289.01;      2;      0.00;      0.00;      0.00
    289.01;      1;      0.00;      0.00;      0.00
    290.01;      2;      0.00;      0.00;      0.00
    290.01;      1;      0.00;      0.00;      0.00
    291.01;      2;    100.00;      0.00;      7.60
    291.01;      1;    100.00;      2.50;      0.31
    292.01;      2;      0.00;      0.00;      0.00
    292.01;      1;      0.00;      0.00;      0.00
    293.01;      2;      0.00;      0.00;      0.00
    293.01;      1;      0.00;      0.00;      0.00
    294.01;      2;      0.00;      0.00;      0.00
    294.01;      1;      0.00;      0.00;      0.00
    295.01;      2;      0.00;      0.00;      0.00
    295.01;      1;      0.00;      0.00;      0.00
    296.01;      2;    100.00;      0.00;      7.63
    296.01;      1;      0.00;      0.00;      0.00
    297.01;      2;      0.00;      0.00;      0.00
    297.01;      1;      0.00;      0.00;      0.00
    298.01;      2;      0.00;      0.00;      0.00
    298.01;      1;      0.00;      0.00;      0.00
    299.01;      2;      0.00;      0.00;      0.00
    299.01;      1;      0.00;      0.00;      0.00
    300.01;      2;      0.00;      0.00;      0.00
    300.01;      1;      0.00;      0.00;      0.00
    301.01;      2;     82.50;      0.00;      7.67
    301.01;      1;     75.00;      2.50;      0.31
    302.01;      2;      0.00;      0.00;      0.00
    302.01;      1;      0.00;      0.00;      0.00
