      time;   vmId;percentCPU; percentIO;percentRAM
     65.01;      2;    100.00;      0.00;      4.67
     65.01;      1;    100.00;      3.00;      0.21
     66.01;      2;    100.00;      0.00;      4.67
     66.01;      1;    100.00;      3.00;      0.21
     67.01;      2;      0.00;      0.00;      0.00
     67.01;      1;    100.00;      3.00;      0.21
     68.01;      2;      0.00;      0.00;      0.00
     68.01;      1;      0.00;      0.00;      0.00
     69.01;      2;      0.00;      0.00;      0.00
     69.01;      1;      0.00;      0.00;      0.00
     70.01;      2;    100.00;      0.00;      4.76
     70.01;      1;    100.00;      3.00;      0.21
     71.01;      2;    100.00;      0.00;      4.76
     71.01;      1;    100.00;      3.00;      0.21
     72.01;      2;    100.00;      0.00;      4.76
     72.01;      1;    100.00;      3.00;      0.21
     73.01;      2;      0.00;      0.00;      0.00
     73.01;      1;      0.00;      0.00;      0.00
     74.01;      2;      0.00;      0.00;      0.00
     74.01;      1;      0.00;      0.00;      0.00
     75.01;      2;    100.00;      0.00;      4.50
     75.01;      1;    100.00;      3.00;      0.22
     76.01;      2;    100.00;      0.00;      4.50
     76.01;      1;    100.00;      3.00;      0.22
     77.01;      2;    100.00;      0.00;      4.50
     77.01;      1;      0.00;      0.00;      0.00
     78.01;      2;      0.00;      0.00;      0.00
     78.01;      1;      0.00;      0.00;      0.00
     79.01;      2;      0.00;      0.00;      0.00
     79.01;      1;      0.00;      0.00;      0.00
     80.01;      2;    100.00;      0.00;      4.60
     80.01;      1;    100.00;      3.00;      0.22
     81.01;      2;    100.00;      0.00;      4.60
     81.01;      1;    100.00;      3.00;      0.22
     82.01;      2;    100.00;      0.00;      4.60
     82.01;      1;    100.00;      3.00;      0.22
     83.01;      2;    100.00;      0.00;      4.60
     83.01;      1;      0.00;      0.00;      0.00
     84.01;      2;      0.00;      0.00;      0.00
     84.01;      1;      0.00;      0.00;      0.00
     85.01;      2;    100.00;      0.00;      4.69
     85.01;      1;    100.00;      3.00;      0.23
     86.01;      2;    100.00;      0.00;      4.69
     86.01;      1;    100.00;      3.00;      0.23
     87.01;      2;    100.00;      0.00;      4.69
     87.01;      1;      0.00;      0.00;      0.00
     88.01;      2;      0.00;      0.00;      0.00
     88.01;      1;      0.00;      0.00;      0.00
     89.01;      2;      0.00;      0.00;      0.00
     89.01;      1;      0.00;      0.00;      0.00
     90.01;      2;    100.00;      0.00;      4.78
     90.01;      1;    100.00;      3.00;      0.23
     91.01;      2;    100.00;      0.00;      4.78
     91.01;      1;    100.00;      3.00;      0.23
     92.01;      2;    100.00;      0.00;      4.78
     92.01;      1;    100.00;      3.00;      0.23
     93.01;      2;      0.00;      0.00;      0.00
     93.01;      1;      0.00;      0.00;      0.00
     94.01;      2;      0.00;      0.00;      0.00
     94.01;      1;      0.00;      0.00;      0.00
     95.01;      2;    100.00;      0.00;      4.88
     95.01;      1;    100.00;      3.00;      0.24
     96.01;      2;    100.00;      0.00;      4.88
     96.01;      1;    100.00;      3.00;      0.24
     97.01;      2;    100.00;      0.00;      4.88
     97.01;      1;    100.00;      3.00;      0.24
     98.01;      2;      0.00;      0.00;      0.00
     98.01;      1;      0.00;      0.00;      0.00
     99.01;      2;      0.00;      0.00;      0.00
     99.01;      1;      0.00;      0.00;      0.00
    100.01;      2;    100.00;      0.00;      5.00
    100.01;      1;    100.00;      3.00;      0.25
    101.01;      2;    100.00;      0.00;      5.00
    101.01;      1;    100.00;      3.00;      0.25
    102.01;      2;    100.00;      0.00;      5.00
    102.01;      1;    100.00;      3.00;      0.25
    103.01;      2;      0.00;      0.00;      0.00
    103.01;      1;    100.00;      3.00;      0.25
    104.01;      2;      0.00;      0.00;      0.00
    104.01;      1;      0.00;      0.00;      0.00
    105.01;      2;    100.00;      0.00;      5.09
    105.01;      1;    100.00;      3.00;      0.26
    106.01;      2;    100.00;      0.00;      5.09
    106.01;      1;    100.00;      3.00;      0.26
    107.01;      2;    100.00;      0.00;      5.09
    107.01;      1;    100.00;      3.00;      0.26
    108.01;      2;      0.00;      0.00;      0.00
    108.01;      1;      0.00;      0.00;      0.00
    109.01;      2;      0.00;      0.00;      0.00
    109.01;      1;      0.00;      0.00;      0.00
    110.01;      2;    100.00;      0.00;      5.18
    110.01;      1;    100.00;      3.00;      0.27
    111.01;      2;    100.00;      0.00;      5.18
    111.01;      1;    100.00;      3.00;      0.27
    112.01;      2;    100.00;      0.00;      5.18
    112.01;      1;    100.00;      3.00;      0.27
    113.01;      2;      0.00;      0.00;      0.00
    113.01;      1;    100.00;      3.00;      0.27
    114.01;      2;      0.00;      0.00;      0.00
    114.01;      1;      0.00;      0.00;      0.00
    115.01;      2;    100.00;      0.00;      5.28
    115.01;      1;    100.00;      3.00;      0.27
    116.01;      2;    100.00;      0.00;      5.28
    116.01;      1;    100.00;      3.00;      0.27
    117.01;      2;    100.00;      0.00;      5.28
    117.01;      1;    100.00;      3.00;      0.27
    118.01;      2;    100.00;      0.00;      5.28
    118.01;      1;      0.00;      0.00;      0.00
    119.01;      2;      0.00;      0.00;      0.00
    119.01;      1;      0.00;      0.00;      0.00
    120.01;      2;    100.00;      0.00;      5.38
    120.01;      1;    100.00;      3.00;      0.27
    121.01;      2;    100.00;      0.00;      5.38
    121.01;      1;    100.00;      3.00;      0.27
    122.01;      2;    100.00;      0.00;      5.38
    122.01;      1;    100.00;      3.00;      0.27
    123.01;      2;      0.00;      0.00;      0.00
    123.01;      1;      0.00;      0.00;      0.00
    124.01;      2;      0.00;      0.00;      0.00
    124.01;      1;      0.00;      0.00;      0.00
    125.01;      2;    100.00;      0.00;      5.49
    125.01;      1;    100.00;      3.00;      0.27
    126.01;      2;    100.00;      0.00;      5.49
    126.01;      1;    100.00;      3.00;      0.27
    127.01;      2;    100.00;      0.00;      5.49
    127.01;      1;    100.00;      3.00;      0.27
    128.01;      2;    100.00;      0.00;      5.49
    128.01;      1;    100.00;      3.00;      0.27
    129.01;      2;      0.00;      0.00;      0.00
    129.01;      1;      0.00;      0.00;      0.00
    130.01;      2;    100.00;      0.00;      5.58
    130.01;      1;    100.00;      3.00;      0.28
    131.01;      2;    100.00;      0.00;      5.58
    131.01;      1;    100.00;      3.00;      0.28
    132.01;      2;      0.00;      0.00;      0.00
    132.01;      1;    100.00;      3.00;      0.28
    133.01;      2;      0.00;      0.00;      0.00
    133.01;      1;      0.00;      0.00;      0.00
    134.01;      2;      0.00;      0.00;      0.00
    134.01;      1;      0.00;      0.00;      0.00
    135.01;      2;    100.00;      0.00;      5.68
    135.01;      1;    100.00;      3.00;      0.29
    136.01;      2;    100.00;      0.00;      5.68
    136.01;      1;    100.00;      3.00;      0.29
    137.01;      2;    100.00;      0.00;      5.68
    137.01;      1;    100.00;      3.00;      0.29
    138.01;      2;      0.00;      0.00;      0.00
    138.01;      1;      0.00;      0.00;      0.00
    139.01;      2;      0.00;      0.00;      0.00
    139.01;      1;      0.00;      0.00;      0.00
    140.01;      2;    100.00;      0.00;      5.78
    140.01;      1;    100.00;      3.00;      0.29
    141.01;      2;    100.00;      0.00;      5.78
    141.01;      1;    100.00;      3.00;      0.29
    142.01;      2;    100.00;      0.00;      5.78
    142.01;      1;      0.00;      0.00;      0.00
    143.01;      2;    100.00;      0.00;      5.78
    143.01;      1;      0.00;      0.00;      0.00
    144.01;      2;    100.00;      0.00;      5.78
    144.01;      1;      0.00;      0.00;      0.00
    145.01;      2;    100.00;      0.00;      5.78
    145.01;      1;      0.00;      0.00;      0.00
    146.01;      2;    100.00;      0.00;      5.78
    146.01;      1;      0.00;      0.00;      0.00
    147.01;      2;    100.00;      0.00;      5.87
    147.01;      1;    100.00;      3.00;      0.29
    148.01;      2;    100.00;      0.00;      5.87
    148.01;      1;    100.00;      3.00;      0.29
    149.01;      2;      0.00;      0.00;      0.00
    149.01;      1;      0.00;      0.00;      0.00
    150.01;      2;      0.00;      0.00;      0.00
    150.01;      1;      0.00;      0.00;      0.00
    151.01;      2;      0.00;      0.00;      0.00
    151.01;      1;      0.00;      0.00;      0.00
    152.01;      2;    100.00;      0.00;      5.96
    152.01;      1;    100.00;      3.00;      0.30
    153.01;      2;    100.00;      0.00;      5.96
    153.01;      1;    100.00;      3.00;      0.30
    154.01;      2;    100.00;      0.00;      5.96
    154.01;      1;    100.00;      3.00;      0.30
    155.01;      2;      0.00;      0.00;      0.00
    155.01;      1;      0.00;      0.00;      0.00
    156.01;      2;      0.00;      0.00;      0.00
    156.01;      1;      0.00;      0.00;      0.00
    157.01;      2;    100.00;      0.00;      6.06
    157.01;      1;    100.00;      3.00;      0.30
    158.01;      2;    100.00;      0.00;      6.06
    158.01;      1;    100.00;      3.00;      0.30
    159.01;      2;    100.00;      0.00;      6.06
    159.01;      1;    100.00;      3.00;      0.30
    160.01;      2;      0.00;      0.00;      0.00
    160.01;      1;      0.00;      0.00;      0.00
    161.01;      2;      0.00;      0.00;      0.00
    161.01;      1;      0.00;      0.00;      0.00
    162.01;      2;    100.00;      0.00;      6.16
    162.01;      1;    100.00;      3.00;      0.30
    163.01;      2;    100.00;      0.00;      6.16
    163.01;      1;    100.00;      3.00;      0.30
    164.01;      2;    100.00;      0.00;      6.16
    164.01;      1;      0.00;      0.00;      0.00
    165.01;      2;      0.00;      0.00;      0.00
    165.01;      1;      0.00;      0.00;      0.00
    166.01;      2;      0.00;      0.00;      0.00
    166.01;      1;      0.00;      0.00;      0.00
    167.01;      2;    100.00;      0.00;      6.25
    167.01;      1;    100.00;      3.00;      0.30
    168.01;      2;    100.00;      0.00;      6.25
    168.01;      1;    100.00;      3.00;      0.30
    169.01;      2;      0.00;      0.00;      0.00
    169.01;      1;      0.00;      0.00;      0.00
    170.01;      2;      0.00;      0.00;      0.00
    170.01;      1;      0.00;      0.00;      0.00
    171.01;      2;      0.00;      0.00;      0.00
    171.01;      1;      0.00;      0.00;      0.00
    172.01;      2;    100.00;      0.00;      6.59
    172.01;      1;    100.00;      3.00;      0.30
    173.01;      2;    100.00;      0.00;      6.59
    173.01;      1;    100.00;      3.00;      0.30
    174.01;      2;    100.00;      0.00;      6.59
    174.01;      1;    100.00;      3.00;      0.30
    175.01;      2;    100.00;      0.00;      6.59
    175.01;      1;      0.00;      0.00;      0.00
    176.01;      2;      0.00;      0.00;      0.00
    176.01;      1;      0.00;      0.00;      0.00
    177.01;      2;    100.00;      0.00;      6.71
    177.01;      1;    100.00;      3.00;      0.30
    178.01;      2;    100.00;      0.00;      6.71
    178.01;      1;    100.00;      3.00;      0.30
    179.01;      2;    100.00;      0.00;      6.71
    179.01;      1;      0.00;      0.00;      0.00
    180.01;      2;      0.00;      0.00;      0.00
    180.01;      1;      0.00;      0.00;      0.00
    181.01;      2;      0.00;      0.00;      0.00
    181.01;      1;      0.00;      0.00;      0.00
    182.01;      2;    100.00;      0.00;      6.79
    182.01;      1;    100.00;      3.00;      0.30
    183.01;      2;    100.00;      0.00;      6.79
    183.01;      1;    100.00;      3.00;      0.30
    184.01;      2;      0.00;      0.00;      0.00
    184.01;      1;    100.00;      3.00;      0.30
    185.01;      2;      0.00;      0.00;      0.00
    185.01;      1;    100.00;      3.00;      0.30
    186.01;      2;      0.00;      0.00;      0.00
    186.01;      1;      0.00;      0.00;      0.00
    187.01;      2;    100.00;      0.00;      6.88
    187.01;      1;    100.00;      3.00;      0.30
    188.01;      2;    100.00;      0.00;      6.88
    188.01;      1;    100.00;      3.00;      0.30
    189.01;      2;      0.00;      0.00;      0.00
    189.01;      1;      0.00;      0.00;      0.00
    190.01;      2;      0.00;      0.00;      0.00
    190.01;      1;      0.00;      0.00;      0.00
    191.01;      2;      0.00;      0.00;      0.00
    191.01;      1;      0.00;      0.00;      0.00
    192.01;      2;    100.00;      0.00;      6.98
    192.01;      1;    100.00;      3.00;      0.30
    193.01;      2;    100.00;      0.00;      6.98
    193.01;      1;    100.00;      3.00;      0.30
    194.01;      2;    100.00;      0.00;      6.98
    194.01;      1;    100.00;      3.00;      0.30
    195.01;      2;      0.00;      0.00;      0.00
    195.01;      1;      0.00;      0.00;      0.00
    196.01;      2;      0.00;      0.00;      0.00
    196.01;      1;      0.00;      0.00;      0.00
    197.01;      2;    100.00;      0.00;      7.06
    197.01;      1;    100.00;      3.00;      0.30
    198.01;      2;    100.00;      0.00;      7.06
    198.01;      1;    100.00;      3.00;      0.30
    199.01;      2;    100.00;      0.00;      7.06
    199.01;      1;    100.00;      3.00;      0.30
    200.01;      2;      0.00;      0.00;      0.00
    200.01;      1;      0.00;      0.00;      0.00
    201.01;      2;      0.00;      0.00;      0.00
    201.01;      1;      0.00;      0.00;      0.00
    202.01;      2;    100.00;      0.00;      7.15
    202.01;      1;    100.00;      3.00;      0.30
    203.01;      2;    100.00;      0.00;      7.15
    203.01;      1;    100.00;      3.00;      0.30
    204.01;      2;    100.00;      0.00;      7.15
    204.01;      1;    100.00;      3.00;      0.30
    205.01;      2;      0.00;      0.00;      0.00
    205.01;      1;    100.00;      3.00;      0.30
    206.01;      2;      0.00;      0.00;      0.00
    206.01;      1;      0.00;      0.00;      0.00
    207.01;      2;    100.00;      0.00;      7.24
    207.01;      1;    100.00;      3.00;      0.30
    208.01;      2;    100.00;      0.00;      7.24
    208.01;      1;      0.00;      0.00;      0.00
    209.01;      2;      0.00;      0.00;      0.00
    209.01;      1;      0.00;      0.00;      0.00
    210.01;      2;      0.00;      0.00;      0.00
    210.01;      1;      0.00;      0.00;      0.00
    211.01;      2;      0.00;      0.00;      0.00
    211.01;      1;      0.00;      0.00;      0.00
    212.01;      2;    100.00;      0.00;      7.34
    212.01;      1;    100.00;      3.00;      0.30
    213.01;      2;    100.00;      0.00;      7.34
    213.01;      1;    100.00;      3.00;      0.30
    214.01;      2;      0.00;      0.00;      0.00
    214.01;      1;      0.00;      0.00;      0.00
    215.01;      2;      0.00;      0.00;      0.00
    215.01;      1;      0.00;      0.00;      0.00
    216.01;      2;      0.00;      0.00;      0.00
    216.01;      1;      0.00;      0.00;      0.00
    217.01;      2;    100.00;      0.00;      7.43
    217.01;      1;    100.00;      3.00;      0.30
    218.01;      2;    100.00;      0.00;      7.43
    218.01;      1;    100.00;      3.00;      0.30
    219.01;      2;      0.00;      0.00;      0.00
    219.01;      1;      0.00;      0.00;      0.00
    220.01;      2;      0.00;      0.00;      0.00
    220.01;      1;      0.00;      0.00;      0.00
    221.01;      2;      0.00;      0.00;      0.00
    221.01;      1;      0.00;      0.00;      0.00
    222.01;      2;    100.00;      0.00;      7.52
    222.01;      1;    100.00;      3.00;      0.31
    223.01;      2;    100.00;      0.00;      7.52
    223.01;      1;    100.00;      3.00;      0.31
    224.01;      2;      0.00;      0.00;      0.00
    224.01;      1;    100.00;      3.00;      0.31
    225.01;      2;      0.00;      0.00;      0.00
    225.01;      1;    100.00;      3.00;      0.31
    226.01;      2;      0.00;      0.00;      0.00
    226.01;      1;      0.00;      0.00;      0.00
    227.01;      2;    100.00;      0.00;      7.61
    227.01;      1;    100.00;      3.00;      0.32
    228.01;      2;    100.00;      0.00;      7.61
    228.01;      1;    100.00;      3.00;      0.32
    229.01;      2;      0.00;      0.00;      0.00
    229.01;      1;      0.00;      0.00;      0.00
    230.01;      2;      0.00;      0.00;      0.00
    230.01;      1;      0.00;      0.00;      0.00
    231.01;      2;      0.00;      0.00;      0.00
    231.01;      1;      0.00;      0.00;      0.00
    232.01;      2;    100.00;      0.00;      7.69
    232.01;      1;    100.00;      3.00;      0.32
    233.01;      2;    100.00;      0.00;      7.69
    233.01;      1;    100.00;      3.00;      0.32
    234.01;      2;    100.00;      0.00;      7.69
    234.01;      1;      0.00;      0.00;      0.00
    235.01;      2;      0.00;      0.00;      0.00
    235.01;      1;      0.00;      0.00;      0.00
    236.01;      2;      0.00;      0.00;      0.00
    236.01;      1;      0.00;      0.00;      0.00
    237.01;      2;    100.00;      0.00;      7.78
    237.01;      1;    100.00;      3.00;      0.32
    238.01;      2;    100.00;      0.00;      7.78
    238.01;      1;    100.00;      3.00;      0.32
    239.01;      2;      0.00;      0.00;      0.00
    239.01;      1;      0.00;      0.00;      0.00
    240.01;      2;      0.00;      0.00;      0.00
    240.01;      1;      0.00;      0.00;      0.00
    241.01;      2;      0.00;      0.00;      0.00
    241.01;      1;      0.00;      0.00;      0.00
    242.01;      2;    100.00;      0.00;      7.88
    242.01;      1;    100.00;      3.00;      0.32
    243.01;      2;    100.00;      0.00;      7.88
    243.01;      1;    100.00;      3.00;      0.32
    244.01;      2;    100.00;      0.00;      7.88
    244.01;      1;    100.00;      3.00;      0.32
    245.01;      2;      0.00;      0.00;      0.00
    245.01;      1;      0.00;      0.00;      0.00
    246.01;      2;      0.00;      0.00;      0.00
    246.01;      1;      0.00;      0.00;      0.00
    247.01;      2;    100.00;      0.00;      7.99
    247.01;      1;    100.00;      3.00;      0.34
    248.01;      2;    100.00;      0.00;      7.99
    248.01;      1;      0.00;      0.00;      0.00
    249.01;      2;      0.00;      0.00;      0.00
    249.01;      1;      0.00;      0.00;      0.00
    250.01;      2;      0.00;      0.00;      0.00
    250.01;      1;      0.00;      0.00;      0.00
    251.01;      2;      0.00;      0.00;      0.00
    251.01;      1;      0.00;      0.00;      0.00
    252.01;      2;    100.00;      0.00;      8.08
    252.01;      1;    100.00;      3.00;      0.34
    253.01;      2;    100.00;      0.00;      8.08
    253.01;      1;    100.00;      3.00;      0.34
    254.01;      2;      0.00;      0.00;      0.00
    254.01;      1;      0.00;      0.00;      0.00
    255.01;      2;      0.00;      0.00;      0.00
    255.01;      1;      0.00;      0.00;      0.00
    256.01;      2;      0.00;      0.00;      0.00
    256.01;      1;      0.00;      0.00;      0.00
    257.01;      2;    100.00;      0.00;      8.30
    257.01;      1;    100.00;      3.00;      0.34
    258.01;      2;    100.00;      0.00;      8.30
    258.01;      1;    100.00;      3.00;      0.34
    259.01;      2;    100.00;      0.00;      8.30
    259.01;      1;      0.00;      0.00;      0.00
    260.01;      2;    100.00;      0.00;      8.30
    260.01;      1;      0.00;      0.00;      0.00
    261.01;      2;      0.00;      0.00;      0.00
    261.01;      1;      0.00;      0.00;      0.00
    262.01;      2;    100.00;      0.00;      8.61
    262.01;      1;    100.00;      3.00;      0.35
    263.01;      2;    100.00;      0.00;      8.61
    263.01;      1;    100.00;      3.00;      0.35
    264.01;      2;    100.00;      0.00;      8.61
    264.01;      1;      0.00;      0.00;      0.00
    265.01;      2;      0.00;      0.00;      0.00
    265.01;      1;      0.00;      0.00;      0.00
    266.01;      2;      0.00;      0.00;      0.00
    266.01;      1;      0.00;      0.00;      0.00
    267.01;      2;    100.00;      0.00;      8.71
    267.01;      1;    100.00;      3.00;      0.35
    268.01;      2;    100.00;      0.00;      8.71
    268.01;      1;    100.00;      3.00;      0.35
    269.01;      2;      0.00;      0.00;      0.00
    269.01;      1;      0.00;      0.00;      0.00
    270.01;      2;      0.00;      0.00;      0.00
    270.01;      1;      0.00;      0.00;      0.00
    271.01;      2;      0.00;      0.00;      0.00
    271.01;      1;      0.00;      0.00;      0.00
    272.01;      2;    100.00;      0.00;      8.80
    272.01;      1;    100.00;      3.00;      0.35
    273.01;      2;    100.00;      0.00;      8.80
    273.01;      1;    100.00;      3.00;      0.35
    274.01;      2;    100.00;      0.00;      8.80
    274.01;      1;      0.00;      0.00;      0.00
    275.01;      2;      0.00;      0.00;      0.00
    275.01;      1;      0.00;      0.00;      0.00
    276.01;      2;      0.00;      0.00;      0.00
    276.01;      1;      0.00;      0.00;      0.00
    277.01;      2;    100.00;      0.00;      8.90
    277.01;      1;    100.00;      3.00;      0.36
    278.01;      2;    100.00;      0.00;      8.90
    278.01;      1;    100.00;      3.00;      0.36
    279.01;      2;      0.00;      0.00;      0.00
    279.01;      1;    100.00;      3.00;      0.36
    280.01;      2;      0.00;      0.00;      0.00
    280.01;      1;      0.00;      0.00;      0.00
    281.01;      2;      0.00;      0.00;      0.00
    281.01;      1;      0.00;      0.00;      0.00
    282.01;      2;    100.00;      0.00;      8.99
    282.01;      1;    100.00;      3.00;      0.36
    283.01;      2;    100.00;      0.00;      8.99
    283.01;      1;    100.00;      3.00;      0.36
    284.01;      2;      0.00;      0.00;      0.00
    284.01;      1;      0.00;      0.00;      0.00
    285.01;      2;      0.00;      0.00;      0.00
    285.01;      1;      0.00;      0.00;      0.00
    286.01;      2;      0.00;      0.00;      0.00
    286.01;      1;      0.00;      0.00;      0.00
    287.01;      2;    100.00;      0.00;      9.06
    287.01;      1;    100.00;      3.00;      0.37
    288.01;      2;    100.00;      0.00;      9.06
    288.01;      1;    100.00;      3.00;      0.37
    289.01;      2;      0.00;      0.00;      0.00
    289.01;      1;      0.00;      0.00;      0.00
    290.01;      2;      0.00;      0.00;      0.00
    290.01;      1;      0.00;      0.00;      0.00
    291.01;      2;      0.00;      0.00;      0.00
    291.01;      1;      0.00;      0.00;      0.00
    292.01;      2;    100.00;      0.00;      9.12
    292.01;      1;    100.00;      3.00;      0.37
    293.01;      2;      0.00;      0.00;      0.00
    293.01;      1;      0.00;      0.00;      0.00
    294.01;      2;      0.00;      0.00;      0.00
    294.01;      1;      0.00;      0.00;      0.00
    295.01;      2;      0.00;      0.00;      0.00
    295.01;      1;      0.00;      0.00;      0.00
    296.01;      2;      0.00;      0.00;      0.00
    296.01;      1;      0.00;      0.00;      0.00
    297.01;      2;    100.00;      0.00;      9.16
    297.01;      1;     69.00;      3.00;      0.37
    298.01;      2;      0.00;      0.00;      0.00
    298.01;      1;      0.00;      0.00;      0.00
    299.01;      2;      0.00;      0.00;      0.00
    299.01;      1;      0.00;      0.00;      0.00
    300.01;      2;      0.00;      0.00;      0.00
    300.01;      1;      0.00;      0.00;      0.00
    301.01;      2;      0.00;      0.00;      0.00
    301.01;      1;      0.00;      0.00;      0.00
    302.01;      2;     99.00;      0.00;      9.20
    302.01;      1;     90.00;      3.00;      0.37
