startTime, endTime, duration, transitionsDone, transitionsLeft, summary, sessionName
1362649065, 1362649307, 242, 150, 0, MAX_NUMBER_TRANSITIONS, UserSession31
1362649065, 1362649317, 252, 150, 0, MAX_NUMBER_TRANSITIONS, UserSession41
1362649065, 1362649319, 254, 150, 0, MAX_NUMBER_TRANSITIONS, UserSession1
1362649065, 1362649323, 258, 150, 0, MAX_NUMBER_TRANSITIONS, UserSession39
1362649065, 1362649339, 274, 150, 0, MAX_NUMBER_TRANSITIONS, UserSession28
1362649065, 1362649342, 277, 150, 0, MAX_NUMBER_TRANSITIONS, UserSession2
1362649065, 1362649342, 277, 150, 0, MAX_NUMBER_TRANSITIONS, UserSession20
1362649065, 1362649344, 279, 150, 0, MAX_NUMBER_TRANSITIONS, UserSession24
1362649065, 1362649344, 279, 150, 0, MAX_NUMBER_TRANSITIONS, UserSession46
1362649065, 1362649347, 282, 150, 0, MAX_NUMBER_TRANSITIONS, UserSession6
1362649065, 1362649348, 283, 150, 0, MAX_NUMBER_TRANSITIONS, UserSession48
1362649065, 1362649349, 284, 150, 0, MAX_NUMBER_TRANSITIONS, UserSession11
1362649065, 1362649351, 286, 150, 0, MAX_NUMBER_TRANSITIONS, UserSession43
1362649065, 1362649352, 287, 150, 0, MAX_NUMBER_TRANSITIONS, UserSession30
1362649065, 1362649352, 287, 150, 0, MAX_NUMBER_TRANSITIONS, UserSession42
1362649065, 1362649353, 288, 150, 0, MAX_NUMBER_TRANSITIONS, UserSession14
1362649065, 1362649355, 290, 150, 0, MAX_NUMBER_TRANSITIONS, UserSession16
1362649065, 1362649355, 290, 150, 0, MAX_NUMBER_TRANSITIONS, UserSession4
1362649065, 1362649355, 290, 150, 0, MAX_NUMBER_TRANSITIONS, UserSession32
1362649065, 1362649357, 292, 150, 0, MAX_NUMBER_TRANSITIONS, UserSession12
1362649065, 1362649360, 295, 150, 0, MAX_NUMBER_TRANSITIONS, UserSession25
1362649065, 1362649360, 295, 150, 0, MAX_NUMBER_TRANSITIONS, UserSession45
1362649065, 1362649361, 296, 150, 0, MAX_NUMBER_TRANSITIONS, UserSession17
1362649065, 1362649362, 297, 150, 0, MAX_NUMBER_TRANSITIONS, UserSession15
1362649065, 1362649366, 301, 150, 0, MAX_NUMBER_TRANSITIONS, UserSession40
1362649065, 1362649367, 302, 150, 0, MAX_NUMBER_TRANSITIONS, UserSession38
1362649065, 1362649370, 305, 150, 0, MAX_NUMBER_TRANSITIONS, UserSession23
1362649065, 1362649372, 307, 150, 0, MAX_NUMBER_TRANSITIONS, UserSession0
1362649065, 1362649373, 308, 150, 0, MAX_NUMBER_TRANSITIONS, UserSession37
1362649065, 1362649373, 308, 150, 0, MAX_NUMBER_TRANSITIONS, UserSession34
1362649065, 1362649375, 310, 150, 0, MAX_NUMBER_TRANSITIONS, UserSession7
1362649065, 1362649380, 315, 150, 0, MAX_NUMBER_TRANSITIONS, UserSession10
1362649065, 1362649381, 316, 150, 0, MAX_NUMBER_TRANSITIONS, UserSession22
1362649065, 1362649381, 316, 150, 0, MAX_NUMBER_TRANSITIONS, UserSession44
1362649065, 1362649382, 317, 150, 0, MAX_NUMBER_TRANSITIONS, UserSession3
1362649065, 1362649383, 318, 150, 0, MAX_NUMBER_TRANSITIONS, UserSession8
1362649065, 1362649383, 318, 150, 0, MAX_NUMBER_TRANSITIONS, UserSession27
1362649065, 1362649385, 320, 150, 0, MAX_NUMBER_TRANSITIONS, UserSession35
1362649065, 1362649389, 324, 150, 0, MAX_NUMBER_TRANSITIONS, UserSession21
1362649065, 1362649391, 326, 150, 0, MAX_NUMBER_TRANSITIONS, UserSession5
1362649065, 1362649395, 330, 150, 0, MAX_NUMBER_TRANSITIONS, UserSession18
1362649065, 1362649403, 338, 150, 0, MAX_NUMBER_TRANSITIONS, UserSession13
1362649065, 1362649404, 339, 150, 0, MAX_NUMBER_TRANSITIONS, UserSession49
1362649065, 1362649404, 339, 150, 0, MAX_NUMBER_TRANSITIONS, UserSession47
1362649065, 1362649405, 340, 150, 0, MAX_NUMBER_TRANSITIONS, UserSession29
1362649065, 1362649405, 340, 150, 0, MAX_NUMBER_TRANSITIONS, UserSession9
1362649065, 1362649414, 349, 150, 0, MAX_NUMBER_TRANSITIONS, UserSession33
1362649065, 1362649417, 352, 150, 0, MAX_NUMBER_TRANSITIONS, UserSession19
1362649065, 1362649420, 355, 150, 0, MAX_NUMBER_TRANSITIONS, UserSession36
1362649065, 1362649421, 356, 150, 0, MAX_NUMBER_TRANSITIONS, UserSession26
