startTime, endTime, duration, transitionsDone, transitionsLeft, summary, sessionName
1362652911, 1362653169, 258, 150, 0, MAX_NUMBER_TRANSITIONS, UserSession7
1362652911, 1362653172, 261, 150, 0, MAX_NUMBER_TRANSITIONS, UserSession43
1362652911, 1362653173, 262, 150, 0, MAX_NUMBER_TRANSITIONS, UserSession89
1362652911, 1362653176, 265, 150, 0, MAX_NUMBER_TRANSITIONS, UserSession75
1362652911, 1362653178, 267, 150, 0, MAX_NUMBER_TRANSITIONS, UserSession29
1362652911, 1362653181, 270, 150, 0, MAX_NUMBER_TRANSITIONS, UserSession83
1362652911, 1362653181, 270, 150, 0, MAX_NUMBER_TRANSITIONS, UserSession5
1362652911, 1362653183, 272, 150, 0, MAX_NUMBER_TRANSITIONS, UserSession316
1362652911, 1362653183, 272, 150, 0, MAX_NUMBER_TRANSITIONS, UserSession125
1362652911, 1362653184, 273, 150, 0, MAX_NUMBER_TRANSITIONS, UserSession108
1362652911, 1362653184, 273, 150, 0, MAX_NUMBER_TRANSITIONS, UserSession52
1362652911, 1362653185, 274, 150, 0, MAX_NUMBER_TRANSITIONS, UserSession325
1362652911, 1362653187, 276, 150, 0, MAX_NUMBER_TRANSITIONS, UserSession221
1362652911, 1362653189, 278, 150, 0, MAX_NUMBER_TRANSITIONS, UserSession285
1362652911, 1362653189, 278, 150, 0, MAX_NUMBER_TRANSITIONS, UserSession61
1362652911, 1362653190, 279, 150, 0, MAX_NUMBER_TRANSITIONS, UserSession243
1362652911, 1362653191, 280, 150, 0, MAX_NUMBER_TRANSITIONS, UserSession294
1362652911, 1362653191, 280, 150, 0, MAX_NUMBER_TRANSITIONS, UserSession70
1362652911, 1362653191, 280, 150, 0, MAX_NUMBER_TRANSITIONS, UserSession60
1362652911, 1362653193, 282, 150, 0, MAX_NUMBER_TRANSITIONS, UserSession163
1362652911, 1362653193, 282, 150, 0, MAX_NUMBER_TRANSITIONS, UserSession134
1362652911, 1362653194, 283, 150, 0, MAX_NUMBER_TRANSITIONS, UserSession260
1362652911, 1362653194, 283, 150, 0, MAX_NUMBER_TRANSITIONS, UserSession241
1362652911, 1362653194, 283, 150, 0, MAX_NUMBER_TRANSITIONS, UserSession296
1362652911, 1362653194, 283, 150, 0, MAX_NUMBER_TRANSITIONS, UserSession377
1362652911, 1362653195, 284, 150, 0, MAX_NUMBER_TRANSITIONS, UserSession115
1362652911, 1362653196, 285, 150, 0, MAX_NUMBER_TRANSITIONS, UserSession123
1362652911, 1362653197, 286, 150, 0, MAX_NUMBER_TRANSITIONS, UserSession398
1362652911, 1362653197, 286, 150, 0, MAX_NUMBER_TRANSITIONS, UserSession24
1362652911, 1362653197, 286, 150, 0, MAX_NUMBER_TRANSITIONS, UserSession16
1362652911, 1362653198, 287, 150, 0, MAX_NUMBER_TRANSITIONS, UserSession386
1362652911, 1362653198, 287, 150, 0, MAX_NUMBER_TRANSITIONS, UserSession131
1362652911, 1362653199, 288, 150, 0, MAX_NUMBER_TRANSITIONS, UserSession53
1362652911, 1362653199, 288, 150, 0, MAX_NUMBER_TRANSITIONS, UserSession130
1362652911, 1362653200, 289, 150, 0, MAX_NUMBER_TRANSITIONS, UserSession122
1362652911, 1362653201, 290, 150, 0, MAX_NUMBER_TRANSITIONS, UserSession88
1362652911, 1362653201, 290, 150, 0, MAX_NUMBER_TRANSITIONS, UserSession369
1362652911, 1362653201, 290, 150, 0, MAX_NUMBER_TRANSITIONS, UserSession74
1362652911, 1362653201, 290, 150, 0, MAX_NUMBER_TRANSITIONS, UserSession112
1362652911, 1362653202, 291, 150, 0, MAX_NUMBER_TRANSITIONS, UserSession20
