      time;   vmId;percentCPU; percentIO;percentRAM
     65.01;      2;     59.00;      0.00;      1.56
     65.01;      1;     70.00;      1.00;      0.07
     66.01;      2;      0.00;      0.00;      0.00
     66.01;      1;      0.00;      0.00;      0.00
     67.01;      2;      0.00;      0.00;      0.00
     67.01;      1;      0.00;      0.00;      0.00
     68.01;      2;      0.00;      0.00;      0.00
     68.01;      1;      0.00;      0.00;      0.00
     69.01;      2;      0.00;      0.00;      0.00
     69.01;      1;      0.00;      0.00;      0.00
     70.01;      2;     79.00;      0.00;      1.59
     70.01;      1;     90.00;      1.00;      0.07
     71.01;      2;      0.00;      0.00;      0.00
     71.01;      1;      0.00;      0.00;      0.00
     72.01;      2;      0.00;      0.00;      0.00
     72.01;      1;      0.00;      0.00;      0.00
     73.01;      2;      0.00;      0.00;      0.00
     73.01;      1;      0.00;      0.00;      0.00
     74.01;      2;      0.00;      0.00;      0.00
     74.01;      1;      0.00;      0.00;      0.00
     75.01;      2;     98.00;      0.00;      1.50
     75.01;      1;     67.00;      1.00;      0.07
     76.01;      2;      0.00;      0.00;      0.00
     76.01;      1;      0.00;      0.00;      0.00
     77.01;      2;      0.00;      0.00;      0.00
     77.01;      1;      0.00;      0.00;      0.00
     78.01;      2;      0.00;      0.00;      0.00
     78.01;      1;      0.00;      0.00;      0.00
     79.01;      2;      0.00;      0.00;      0.00
     79.01;      1;      0.00;      0.00;      0.00
     80.01;      2;    100.00;      0.00;      1.53
     80.01;      1;     76.00;      1.00;      0.07
     81.01;      2;    100.00;      0.00;      1.53
     81.01;      1;      0.00;      0.00;      0.00
     82.01;      2;      0.00;      0.00;      0.00
     82.01;      1;      0.00;      0.00;      0.00
     83.01;      2;      0.00;      0.00;      0.00
     83.01;      1;      0.00;      0.00;      0.00
     84.01;      2;      0.00;      0.00;      0.00
     84.01;      1;      0.00;      0.00;      0.00
     85.01;      2;     69.00;      0.00;      1.56
     85.01;      1;     53.00;      1.00;      0.08
     86.01;      2;      0.00;      0.00;      0.00
     86.01;      1;      0.00;      0.00;      0.00
     87.01;      2;      0.00;      0.00;      0.00
     87.01;      1;      0.00;      0.00;      0.00
     88.01;      2;      0.00;      0.00;      0.00
     88.01;      1;      0.00;      0.00;      0.00
     89.01;      2;      0.00;      0.00;      0.00
     89.01;      1;      0.00;      0.00;      0.00
     90.01;      2;     69.00;      0.00;      1.59
     90.01;      1;     80.00;      1.00;      0.08
     91.01;      2;      0.00;      0.00;      0.00
     91.01;      1;      0.00;      0.00;      0.00
     92.01;      2;      0.00;      0.00;      0.00
     92.01;      1;      0.00;      0.00;      0.00
     93.01;      2;      0.00;      0.00;      0.00
     93.01;      1;      0.00;      0.00;      0.00
     94.01;      2;      0.00;      0.00;      0.00
     94.01;      1;      0.00;      0.00;      0.00
     95.01;      2;     91.00;      0.00;      1.63
     95.01;      1;     75.00;      1.00;      0.08
     96.01;      2;      0.00;      0.00;      0.00
     96.01;      1;      0.00;      0.00;      0.00
     97.01;      2;      0.00;      0.00;      0.00
     97.01;      1;      0.00;      0.00;      0.00
     98.01;      2;      0.00;      0.00;      0.00
     98.01;      1;      0.00;      0.00;      0.00
     99.01;      2;      0.00;      0.00;      0.00
     99.01;      1;      0.00;      0.00;      0.00
    100.01;      2;     81.00;      0.00;      1.67
    100.01;      1;    100.00;      1.00;      0.08
    101.01;      2;      0.00;      0.00;      0.00
    101.01;      1;    100.00;      1.00;      0.08
    102.01;      2;      0.00;      0.00;      0.00
    102.01;      1;      0.00;      0.00;      0.00
    103.01;      2;      0.00;      0.00;      0.00
    103.01;      1;      0.00;      0.00;      0.00
    104.01;      2;      0.00;      0.00;      0.00
    104.01;      1;      0.00;      0.00;      0.00
    105.01;      2;     99.00;      0.00;      1.70
    105.01;      1;     71.00;      1.00;      0.09
    106.01;      2;      0.00;      0.00;      0.00
    106.01;      1;      0.00;      0.00;      0.00
    107.01;      2;      0.00;      0.00;      0.00
    107.01;      1;      0.00;      0.00;      0.00
    108.01;      2;      0.00;      0.00;      0.00
    108.01;      1;      0.00;      0.00;      0.00
    109.01;      2;      0.00;      0.00;      0.00
    109.01;      1;      0.00;      0.00;      0.00
    110.01;      2;     72.00;      0.00;      1.73
    110.01;      1;    100.00;      1.00;      0.09
    111.01;      2;      0.00;      0.00;      0.00
    111.01;      1;    100.00;      1.00;      0.09
    112.01;      2;      0.00;      0.00;      0.00
    112.01;      1;      0.00;      0.00;      0.00
    113.01;      2;      0.00;      0.00;      0.00
    113.01;      1;      0.00;      0.00;      0.00
    114.01;      2;      0.00;      0.00;      0.00
    114.01;      1;      0.00;      0.00;      0.00
    115.01;      2;    100.00;      0.00;      1.76
    115.01;      1;     68.00;      1.00;      0.09
    116.01;      2;    100.00;      0.00;      1.76
    116.01;      1;      0.00;      0.00;      0.00
    117.01;      2;      0.00;      0.00;      0.00
    117.01;      1;      0.00;      0.00;      0.00
    118.01;      2;      0.00;      0.00;      0.00
    118.01;      1;      0.00;      0.00;      0.00
    119.01;      2;      0.00;      0.00;      0.00
    119.01;      1;      0.00;      0.00;      0.00
    120.01;      2;     97.00;      0.00;      1.79
    120.01;      1;     81.00;      1.00;      0.09
    121.01;      2;      0.00;      0.00;      0.00
    121.01;      1;      0.00;      0.00;      0.00
    122.01;      2;      0.00;      0.00;      0.00
    122.01;      1;      0.00;      0.00;      0.00
    123.01;      2;      0.00;      0.00;      0.00
    123.01;      1;      0.00;      0.00;      0.00
    124.01;      2;      0.00;      0.00;      0.00
    124.01;      1;      0.00;      0.00;      0.00
    125.01;      2;    100.00;      0.00;      1.83
    125.01;      1;    100.00;      1.00;      0.09
    126.01;      2;    100.00;      0.00;      1.83
    126.01;      1;    100.00;      1.00;      0.09
    127.01;      2;      0.00;      0.00;      0.00
    127.01;      1;      0.00;      0.00;      0.00
    128.01;      2;      0.00;      0.00;      0.00
    128.01;      1;      0.00;      0.00;      0.00
    129.01;      2;      0.00;      0.00;      0.00
    129.01;      1;      0.00;      0.00;      0.00
    130.01;      2;     64.00;      0.00;      1.86
    130.01;      1;     77.00;      1.00;      0.09
    131.01;      2;      0.00;      0.00;      0.00
    131.01;      1;      0.00;      0.00;      0.00
    132.01;      2;      0.00;      0.00;      0.00
    132.01;      1;      0.00;      0.00;      0.00
    133.01;      2;      0.00;      0.00;      0.00
    133.01;      1;      0.00;      0.00;      0.00
    134.01;      2;      0.00;      0.00;      0.00
    134.01;      1;      0.00;      0.00;      0.00
    135.01;      2;     73.00;      0.00;      1.89
    135.01;      1;     87.00;      1.00;      0.10
    136.01;      2;      0.00;      0.00;      0.00
    136.01;      1;      0.00;      0.00;      0.00
    137.01;      2;      0.00;      0.00;      0.00
    137.01;      1;      0.00;      0.00;      0.00
    138.01;      2;      0.00;      0.00;      0.00
    138.01;      1;      0.00;      0.00;      0.00
    139.01;      2;      0.00;      0.00;      0.00
    139.01;      1;      0.00;      0.00;      0.00
    140.01;      2;    100.00;      0.00;      1.93
    140.01;      1;     67.00;      1.00;      0.10
    141.01;      2;    100.00;      0.00;      1.93
    141.01;      1;      0.00;      0.00;      0.00
    142.01;      2;    100.00;      0.00;      1.93
    142.01;      1;      0.00;      0.00;      0.00
    143.01;      2;      0.00;      0.00;      0.00
    143.01;      1;      0.00;      0.00;      0.00
    144.01;      2;      0.00;      0.00;      0.00
    144.01;      1;      0.00;      0.00;      0.00
    145.01;      2;     81.00;      0.00;      1.96
    145.01;      1;     61.00;      1.00;      0.10
    146.01;      2;      0.00;      0.00;      0.00
    146.01;      1;      0.00;      0.00;      0.00
    147.01;      2;      0.00;      0.00;      0.00
    147.01;      1;      0.00;      0.00;      0.00
    148.01;      2;      0.00;      0.00;      0.00
    148.01;      1;      0.00;      0.00;      0.00
    149.01;      2;      0.00;      0.00;      0.00
    149.01;      1;      0.00;      0.00;      0.00
    150.01;      2;     95.00;      0.00;      1.99
    150.01;      1;     94.00;      1.00;      0.10
    151.01;      2;      0.00;      0.00;      0.00
    151.01;      1;      0.00;      0.00;      0.00
    152.01;      2;      0.00;      0.00;      0.00
    152.01;      1;      0.00;      0.00;      0.00
    153.01;      2;      0.00;      0.00;      0.00
    153.01;      1;      0.00;      0.00;      0.00
    154.01;      2;      0.00;      0.00;      0.00
    154.01;      1;      0.00;      0.00;      0.00
    155.01;      2;    100.00;      0.00;      2.02
    155.01;      1;     90.00;      1.00;      0.10
    156.01;      2;    100.00;      0.00;      2.02
    156.01;      1;      0.00;      0.00;      0.00
    157.01;      2;      0.00;      0.00;      0.00
    157.01;      1;      0.00;      0.00;      0.00
    158.01;      2;      0.00;      0.00;      0.00
    158.01;      1;      0.00;      0.00;      0.00
    159.01;      2;      0.00;      0.00;      0.00
    159.01;      1;      0.00;      0.00;      0.00
    160.01;      2;    100.00;      0.00;      2.05
    160.01;      1;     87.00;      1.00;      0.10
    161.01;      2;    100.00;      0.00;      2.05
    161.01;      1;      0.00;      0.00;      0.00
    162.01;      2;      0.00;      0.00;      0.00
    162.01;      1;      0.00;      0.00;      0.00
    163.01;      2;      0.00;      0.00;      0.00
    163.01;      1;      0.00;      0.00;      0.00
    164.01;      2;      0.00;      0.00;      0.00
    164.01;      1;      0.00;      0.00;      0.00
    165.01;      2;     65.00;      0.00;      2.08
    165.01;      1;     67.00;      1.00;      0.10
    166.01;      2;      0.00;      0.00;      0.00
    166.01;      1;      0.00;      0.00;      0.00
    167.01;      2;      0.00;      0.00;      0.00
    167.01;      1;      0.00;      0.00;      0.00
    168.01;      2;      0.00;      0.00;      0.00
    168.01;      1;      0.00;      0.00;      0.00
    169.01;      2;      0.00;      0.00;      0.00
    169.01;      1;      0.00;      0.00;      0.00
    170.01;      2;    100.00;      0.00;      2.20
    170.01;      1;     90.00;      1.00;      0.10
    171.01;      2;    100.00;      0.00;      2.20
    171.01;      1;      0.00;      0.00;      0.00
    172.01;      2;      0.00;      0.00;      0.00
    172.01;      1;      0.00;      0.00;      0.00
    173.01;      2;      0.00;      0.00;      0.00
    173.01;      1;      0.00;      0.00;      0.00
    174.01;      2;      0.00;      0.00;      0.00
    174.01;      1;      0.00;      0.00;      0.00
    175.01;      2;     89.00;      0.00;      2.24
    175.01;      1;     80.00;      1.00;      0.10
    176.01;      2;      0.00;      0.00;      0.00
    176.01;      1;      0.00;      0.00;      0.00
    177.01;      2;      0.00;      0.00;      0.00
    177.01;      1;      0.00;      0.00;      0.00
    178.01;      2;      0.00;      0.00;      0.00
    178.01;      1;      0.00;      0.00;      0.00
    179.01;      2;      0.00;      0.00;      0.00
    179.01;      1;      0.00;      0.00;      0.00
    180.01;      2;     66.00;      0.00;      2.26
    180.01;      1;    100.00;      1.00;      0.10
    181.01;      2;      0.00;      0.00;      0.00
    181.01;      1;    100.00;      1.00;      0.10
    182.01;      2;      0.00;      0.00;      0.00
    182.01;      1;      0.00;      0.00;      0.00
    183.01;      2;      0.00;      0.00;      0.00
    183.01;      1;      0.00;      0.00;      0.00
    184.01;      2;      0.00;      0.00;      0.00
    184.01;      1;      0.00;      0.00;      0.00
    185.01;      2;     71.00;      0.00;      2.29
    185.01;      1;     61.00;      1.00;      0.10
    186.01;      2;      0.00;      0.00;      0.00
    186.01;      1;      0.00;      0.00;      0.00
    187.01;      2;      0.00;      0.00;      0.00
    187.01;      1;      0.00;      0.00;      0.00
    188.01;      2;      0.00;      0.00;      0.00
    188.01;      1;      0.00;      0.00;      0.00
    189.01;      2;      0.00;      0.00;      0.00
    189.01;      1;      0.00;      0.00;      0.00
    190.01;      2;     99.00;      0.00;      2.33
    190.01;      1;     97.00;      1.00;      0.10
    191.01;      2;      0.00;      0.00;      0.00
    191.01;      1;      0.00;      0.00;      0.00
    192.01;      2;      0.00;      0.00;      0.00
    192.01;      1;      0.00;      0.00;      0.00
    193.01;      2;      0.00;      0.00;      0.00
    193.01;      1;      0.00;      0.00;      0.00
    194.01;      2;      0.00;      0.00;      0.00
    194.01;      1;      0.00;      0.00;      0.00
    195.01;      2;    100.00;      0.00;      2.35
    195.01;      1;     91.00;      1.00;      0.10
    196.01;      2;    100.00;      0.00;      2.35
    196.01;      1;      0.00;      0.00;      0.00
    197.01;      2;      0.00;      0.00;      0.00
    197.01;      1;      0.00;      0.00;      0.00
    198.01;      2;      0.00;      0.00;      0.00
    198.01;      1;      0.00;      0.00;      0.00
    199.01;      2;      0.00;      0.00;      0.00
    199.01;      1;      0.00;      0.00;      0.00
    200.01;      2;     90.00;      0.00;      2.38
    200.01;      1;    100.00;      1.00;      0.10
    201.01;      2;      0.00;      0.00;      0.00
    201.01;      1;    100.00;      1.00;      0.10
    202.01;      2;      0.00;      0.00;      0.00
    202.01;      1;      0.00;      0.00;      0.00
    203.01;      2;      0.00;      0.00;      0.00
    203.01;      1;      0.00;      0.00;      0.00
    204.01;      2;      0.00;      0.00;      0.00
    204.01;      1;      0.00;      0.00;      0.00
    205.01;      2;     82.00;      0.00;      2.41
    205.01;      1;     54.00;      1.00;      0.10
    206.01;      2;      0.00;      0.00;      0.00
    206.01;      1;      0.00;      0.00;      0.00
    207.01;      2;      0.00;      0.00;      0.00
    207.01;      1;      0.00;      0.00;      0.00
    208.01;      2;      0.00;      0.00;      0.00
    208.01;      1;      0.00;      0.00;      0.00
    209.01;      2;      0.00;      0.00;      0.00
    209.01;      1;      0.00;      0.00;      0.00
    210.01;      2;     82.00;      0.00;      2.45
    210.01;      1;     57.00;      1.00;      0.10
    211.01;      2;      0.00;      0.00;      0.00
    211.01;      1;      0.00;      0.00;      0.00
    212.01;      2;      0.00;      0.00;      0.00
    212.01;      1;      0.00;      0.00;      0.00
    213.01;      2;      0.00;      0.00;      0.00
    213.01;      1;      0.00;      0.00;      0.00
    214.01;      2;      0.00;      0.00;      0.00
    214.01;      1;      0.00;      0.00;      0.00
    215.01;      2;     75.00;      0.00;      2.48
    215.01;      1;     80.00;      1.00;      0.10
    216.01;      2;      0.00;      0.00;      0.00
    216.01;      1;      0.00;      0.00;      0.00
    217.01;      2;      0.00;      0.00;      0.00
    217.01;      1;      0.00;      0.00;      0.00
    218.01;      2;      0.00;      0.00;      0.00
    218.01;      1;      0.00;      0.00;      0.00
    219.01;      2;      0.00;      0.00;      0.00
    219.01;      1;      0.00;      0.00;      0.00
    220.01;      2;     72.00;      0.00;      2.51
    220.01;      1;    100.00;      1.00;      0.10
    221.01;      2;      0.00;      0.00;      0.00
    221.01;      1;    100.00;      1.00;      0.10
    222.01;      2;      0.00;      0.00;      0.00
    222.01;      1;      0.00;      0.00;      0.00
    223.01;      2;      0.00;      0.00;      0.00
    223.01;      1;      0.00;      0.00;      0.00
    224.01;      2;      0.00;      0.00;      0.00
    224.01;      1;      0.00;      0.00;      0.00
    225.01;      2;     64.00;      0.00;      2.54
    225.01;      1;     60.00;      1.00;      0.11
    226.01;      2;      0.00;      0.00;      0.00
    226.01;      1;      0.00;      0.00;      0.00
    227.01;      2;      0.00;      0.00;      0.00
    227.01;      1;      0.00;      0.00;      0.00
    228.01;      2;      0.00;      0.00;      0.00
    228.01;      1;      0.00;      0.00;      0.00
    229.01;      2;      0.00;      0.00;      0.00
    229.01;      1;      0.00;      0.00;      0.00
    230.01;      2;    100.00;      0.00;      2.56
    230.01;      1;     86.00;      1.00;      0.11
    231.01;      2;      0.00;      0.00;      0.00
    231.01;      1;      0.00;      0.00;      0.00
    232.01;      2;      0.00;      0.00;      0.00
    232.01;      1;      0.00;      0.00;      0.00
    233.01;      2;      0.00;      0.00;      0.00
    233.01;      1;      0.00;      0.00;      0.00
    234.01;      2;      0.00;      0.00;      0.00
    234.01;      1;      0.00;      0.00;      0.00
    235.01;      2;     81.00;      0.00;      2.59
    235.01;      1;     70.00;      1.00;      0.11
    236.01;      2;      0.00;      0.00;      0.00
    236.01;      1;      0.00;      0.00;      0.00
    237.01;      2;      0.00;      0.00;      0.00
    237.01;      1;      0.00;      0.00;      0.00
    238.01;      2;      0.00;      0.00;      0.00
    238.01;      1;      0.00;      0.00;      0.00
    239.01;      2;      0.00;      0.00;      0.00
    239.01;      1;      0.00;      0.00;      0.00
    240.01;      2;    100.00;      0.00;      2.63
    240.01;      1;     99.00;      1.00;      0.11
    241.01;      2;    100.00;      0.00;      2.63
    241.01;      1;      0.00;      0.00;      0.00
    242.01;      2;      0.00;      0.00;      0.00
    242.01;      1;      0.00;      0.00;      0.00
    243.01;      2;      0.00;      0.00;      0.00
    243.01;      1;      0.00;      0.00;      0.00
    244.01;      2;      0.00;      0.00;      0.00
    244.01;      1;      0.00;      0.00;      0.00
    245.01;      2;     59.00;      0.00;      2.66
    245.01;      1;     54.00;      1.00;      0.11
    246.01;      2;      0.00;      0.00;      0.00
    246.01;      1;      0.00;      0.00;      0.00
    247.01;      2;      0.00;      0.00;      0.00
    247.01;      1;      0.00;      0.00;      0.00
    248.01;      2;      0.00;      0.00;      0.00
    248.01;      1;      0.00;      0.00;      0.00
    249.01;      2;      0.00;      0.00;      0.00
    249.01;      1;      0.00;      0.00;      0.00
    250.01;      2;     62.00;      0.00;      2.69
    250.01;      1;     71.00;      1.00;      0.11
    251.01;      2;      0.00;      0.00;      0.00
    251.01;      1;      0.00;      0.00;      0.00
    252.01;      2;      0.00;      0.00;      0.00
    252.01;      1;      0.00;      0.00;      0.00
    253.01;      2;      0.00;      0.00;      0.00
    253.01;      1;      0.00;      0.00;      0.00
    254.01;      2;      0.00;      0.00;      0.00
    254.01;      1;      0.00;      0.00;      0.00
    255.01;      2;    100.00;      0.00;      2.77
    255.01;      1;     77.00;      1.00;      0.11
    256.01;      2;    100.00;      0.00;      2.77
    256.01;      1;      0.00;      0.00;      0.00
    257.01;      2;      0.00;      0.00;      0.00
    257.01;      1;      0.00;      0.00;      0.00
    258.01;      2;      0.00;      0.00;      0.00
    258.01;      1;      0.00;      0.00;      0.00
    259.01;      2;      0.00;      0.00;      0.00
    259.01;      1;      0.00;      0.00;      0.00
    260.01;      2;     89.00;      0.00;      2.87
    260.01;      1;     60.00;      1.00;      0.12
    261.01;      2;      0.00;      0.00;      0.00
    261.01;      1;      0.00;      0.00;      0.00
    262.01;      2;      0.00;      0.00;      0.00
    262.01;      1;      0.00;      0.00;      0.00
    263.01;      2;      0.00;      0.00;      0.00
    263.01;      1;      0.00;      0.00;      0.00
    264.01;      2;      0.00;      0.00;      0.00
    264.01;      1;      0.00;      0.00;      0.00
    265.01;      2;     85.00;      0.00;      2.90
    265.01;      1;     73.00;      1.00;      0.12
    266.01;      2;      0.00;      0.00;      0.00
    266.01;      1;      0.00;      0.00;      0.00
    267.01;      2;      0.00;      0.00;      0.00
    267.01;      1;      0.00;      0.00;      0.00
    268.01;      2;      0.00;      0.00;      0.00
    268.01;      1;      0.00;      0.00;      0.00
    269.01;      2;      0.00;      0.00;      0.00
    269.01;      1;      0.00;      0.00;      0.00
    270.01;      2;    100.00;      0.00;      2.93
    270.01;      1;     70.00;      1.00;      0.12
    271.01;      2;    100.00;      0.00;      2.93
    271.01;      1;      0.00;      0.00;      0.00
    272.01;      2;      0.00;      0.00;      0.00
    272.01;      1;      0.00;      0.00;      0.00
    273.01;      2;      0.00;      0.00;      0.00
    273.01;      1;      0.00;      0.00;      0.00
    274.01;      2;      0.00;      0.00;      0.00
    274.01;      1;      0.00;      0.00;      0.00
    275.01;      2;     88.00;      0.00;      2.97
    275.01;      1;     91.00;      1.00;      0.12
    276.01;      2;      0.00;      0.00;      0.00
    276.01;      1;      0.00;      0.00;      0.00
    277.01;      2;      0.00;      0.00;      0.00
    277.01;      1;      0.00;      0.00;      0.00
    278.01;      2;      0.00;      0.00;      0.00
    278.01;      1;      0.00;      0.00;      0.00
    279.01;      2;      0.00;      0.00;      0.00
    279.01;      1;      0.00;      0.00;      0.00
    280.01;      2;     81.00;      0.00;      3.00
    280.01;      1;     64.00;      1.00;      0.12
    281.01;      2;      0.00;      0.00;      0.00
    281.01;      1;      0.00;      0.00;      0.00
    282.01;      2;      0.00;      0.00;      0.00
    282.01;      1;      0.00;      0.00;      0.00
    283.01;      2;      0.00;      0.00;      0.00
    283.01;      1;      0.00;      0.00;      0.00
    284.01;      2;      0.00;      0.00;      0.00
    284.01;      1;      0.00;      0.00;      0.00
    285.01;      2;     68.00;      0.00;      3.02
    285.01;      1;     60.00;      1.00;      0.12
    286.01;      2;      0.00;      0.00;      0.00
    286.01;      1;      0.00;      0.00;      0.00
    287.01;      2;      0.00;      0.00;      0.00
    287.01;      1;      0.00;      0.00;      0.00
    288.01;      2;      0.00;      0.00;      0.00
    288.01;      1;      0.00;      0.00;      0.00
    289.01;      2;      0.00;      0.00;      0.00
    289.01;      1;      0.00;      0.00;      0.00
    290.01;      2;     50.00;      0.00;      3.04
    290.01;      1;     43.00;      1.00;      0.12
    291.01;      2;      0.00;      0.00;      0.00
    291.01;      1;      0.00;      0.00;      0.00
    292.01;      2;      0.00;      0.00;      0.00
    292.01;      1;      0.00;      0.00;      0.00
    293.01;      2;      0.00;      0.00;      0.00
    293.01;      1;      0.00;      0.00;      0.00
    294.01;      2;      0.00;      0.00;      0.00
    294.01;      1;      0.00;      0.00;      0.00
    295.01;      2;     47.00;      0.00;      3.05
    295.01;      1;     23.00;      1.00;      0.12
    296.01;      2;      0.00;      0.00;      0.00
    296.01;      1;      0.00;      0.00;      0.00
    297.01;      2;      0.00;      0.00;      0.00
    297.01;      1;      0.00;      0.00;      0.00
    298.01;      2;      0.00;      0.00;      0.00
    298.01;      1;      0.00;      0.00;      0.00
    299.01;      2;      0.00;      0.00;      0.00
    299.01;      1;      0.00;      0.00;      0.00
    300.01;      2;     33.00;      0.00;      3.07
    300.01;      1;     30.00;      1.00;      0.12
    301.01;      2;      0.00;      0.00;      0.00
    301.01;      1;      0.00;      0.00;      0.00
    302.01;      2;      0.00;      0.00;      0.00
    302.01;      1;      0.00;      0.00;      0.00
