startTime, endTime, duration, transitionsDone, transitionsLeft, summary, sessionName
1362650027, 1362650272, 245, 150, 0, MAX_NUMBER_TRANSITIONS, UserSession11
1362650027, 1362650296, 269, 150, 0, MAX_NUMBER_TRANSITIONS, UserSession84
1362650027, 1362650299, 272, 150, 0, MAX_NUMBER_TRANSITIONS, UserSession49
1362650027, 1362650301, 274, 150, 0, MAX_NUMBER_TRANSITIONS, UserSession77
1362650027, 1362650306, 279, 150, 0, MAX_NUMBER_TRANSITIONS, UserSession9
1362650027, 1362650308, 281, 150, 0, MAX_NUMBER_TRANSITIONS, UserSession64
1362650027, 1362650308, 281, 150, 0, MAX_NUMBER_TRANSITIONS, UserSession55
1362650027, 1362650308, 281, 150, 0, MAX_NUMBER_TRANSITIONS, UserSession6
1362650027, 1362650310, 283, 150, 0, MAX_NUMBER_TRANSITIONS, UserSession18
1362650027, 1362650312, 285, 150, 0, MAX_NUMBER_TRANSITIONS, UserSession31
1362650027, 1362650313, 286, 150, 0, MAX_NUMBER_TRANSITIONS, UserSession43
1362650027, 1362650313, 286, 150, 0, MAX_NUMBER_TRANSITIONS, UserSession61
1362650027, 1362650313, 286, 150, 0, MAX_NUMBER_TRANSITIONS, UserSession10
1362650027, 1362650315, 288, 150, 0, MAX_NUMBER_TRANSITIONS, UserSession68
1362650027, 1362650316, 289, 150, 0, MAX_NUMBER_TRANSITIONS, UserSession7
1362650027, 1362650316, 289, 150, 0, MAX_NUMBER_TRANSITIONS, UserSession46
1362650027, 1362650317, 290, 150, 0, MAX_NUMBER_TRANSITIONS, UserSession1
1362650027, 1362650319, 292, 150, 0, MAX_NUMBER_TRANSITIONS, UserSession16
1362650027, 1362650319, 292, 150, 0, MAX_NUMBER_TRANSITIONS, UserSession13
1362650027, 1362650320, 293, 150, 0, MAX_NUMBER_TRANSITIONS, UserSession95
1362650027, 1362650320, 293, 150, 0, MAX_NUMBER_TRANSITIONS, UserSession40
1362650027, 1362650320, 293, 150, 0, MAX_NUMBER_TRANSITIONS, UserSession34
1362650027, 1362650321, 294, 150, 0, MAX_NUMBER_TRANSITIONS, UserSession39
1362650026, 1362650322, 296, 150, 0, MAX_NUMBER_TRANSITIONS, UserSession0
1362650027, 1362650322, 295, 150, 0, MAX_NUMBER_TRANSITIONS, UserSession37
1362650027, 1362650322, 295, 150, 0, MAX_NUMBER_TRANSITIONS, UserSession2
1362650027, 1362650323, 296, 150, 0, MAX_NUMBER_TRANSITIONS, UserSession58
1362650027, 1362650324, 297, 150, 0, MAX_NUMBER_TRANSITIONS, UserSession56
1362650027, 1362650324, 297, 150, 0, MAX_NUMBER_TRANSITIONS, UserSession29
1362650027, 1362650327, 300, 150, 0, MAX_NUMBER_TRANSITIONS, UserSession83
1362650027, 1362650327, 300, 150, 0, MAX_NUMBER_TRANSITIONS, UserSession78
1362650027, 1362650327, 300, 150, 0, MAX_NUMBER_TRANSITIONS, UserSession53
1362650027, 1362650327, 300, 150, 0, MAX_NUMBER_TRANSITIONS, UserSession38
1362650027, 1362650328, 301, 150, 0, MAX_NUMBER_TRANSITIONS, UserSession52
1362650027, 1362650328, 301, 150, 0, MAX_NUMBER_TRANSITIONS, UserSession91
1362650027, 1362650328, 301, 150, 0, MAX_NUMBER_TRANSITIONS, UserSession50
1362650027, 1362650328, 301, 150, 0, MAX_NUMBER_TRANSITIONS, UserSession71
1362650027, 1362650329, 302, 150, 0, MAX_NUMBER_TRANSITIONS, UserSession79
1362650027, 1362650330, 303, 150, 0, MAX_NUMBER_TRANSITIONS, UserSession80
1362650027, 1362650332, 305, 150, 0, MAX_NUMBER_TRANSITIONS, UserSession54
1362650027, 1362650332, 305, 150, 0, MAX_NUMBER_TRANSITIONS, UserSession73
1362650027, 1362650333, 306, 150, 0, MAX_NUMBER_TRANSITIONS, UserSession42
1362650027, 1362650335, 308, 150, 0, MAX_NUMBER_TRANSITIONS, UserSession96
1362650027, 1362650335, 308, 150, 0, MAX_NUMBER_TRANSITIONS, UserSession70
1362650027, 1362650335, 308, 150, 0, MAX_NUMBER_TRANSITIONS, UserSession59
1362650027, 1362650336, 309, 150, 0, MAX_NUMBER_TRANSITIONS, UserSession25
1362650027, 1362650336, 309, 150, 0, MAX_NUMBER_TRANSITIONS, UserSession98
1362650027, 1362650336, 309, 150, 0, MAX_NUMBER_TRANSITIONS, UserSession74
1362650027, 1362650336, 309, 150, 0, MAX_NUMBER_TRANSITIONS, UserSession88
1362650027, 1362650337, 310, 150, 0, MAX_NUMBER_TRANSITIONS, UserSession65
1362650027, 1362650337, 310, 150, 0, MAX_NUMBER_TRANSITIONS, UserSession51
1362650027, 1362650338, 311, 150, 0, MAX_NUMBER_TRANSITIONS, UserSession26
1362650027, 1362650341, 314, 150, 0, MAX_NUMBER_TRANSITIONS, UserSession5
1362650027, 1362650341, 314, 150, 0, MAX_NUMBER_TRANSITIONS, UserSession23
1362650027, 1362650344, 317, 150, 0, MAX_NUMBER_TRANSITIONS, UserSession76
1362650027, 1362650344, 317, 150, 0, MAX_NUMBER_TRANSITIONS, UserSession4
1362650027, 1362650345, 318, 150, 0, MAX_NUMBER_TRANSITIONS, UserSession47
1362650027, 1362650346, 319, 150, 0, MAX_NUMBER_TRANSITIONS, UserSession14
1362650027, 1362650346, 319, 150, 0, MAX_NUMBER_TRANSITIONS, UserSession92
1362650027, 1362650346, 319, 150, 0, MAX_NUMBER_TRANSITIONS, UserSession75
1362650027, 1362650347, 320, 150, 0, MAX_NUMBER_TRANSITIONS, UserSession85
1362650027, 1362650347, 320, 150, 0, MAX_NUMBER_TRANSITIONS, UserSession81
1362650027, 1362650348, 321, 150, 0, MAX_NUMBER_TRANSITIONS, UserSession3
1362650027, 1362650348, 321, 150, 0, MAX_NUMBER_TRANSITIONS, UserSession28
1362650027, 1362650348, 321, 150, 0, MAX_NUMBER_TRANSITIONS, UserSession15
1362650027, 1362650348, 321, 150, 0, MAX_NUMBER_TRANSITIONS, UserSession27
1362650027, 1362650349, 322, 150, 0, MAX_NUMBER_TRANSITIONS, UserSession36
