startTime, endTime, duration, transitionsDone, transitionsLeft, summary, sessionName
1362008667, 1362009196, 529, 8, 142, ABORTED, UserSession1324
1362008667, 1362009196, 529, 5, 145, ABORTED, UserSession1466
1362008667, 1362009196, 529, 14, 136, ABORTED, UserSession1029
1362008667, 1362009196, 529, 13, 137, ABORTED, UserSession1781
1362008667, 1362009196, 529, 10, 140, ABORTED, UserSession1250
1362008668, 1362009196, 528, 16, 134, ABORTED, UserSession2198
1362008667, 1362009197, 530, 8, 142, ABORTED, UserSession1957
1362008667, 1362009197, 530, 10, 140, ABORTED, UserSession1844
1362008667, 1362009197, 530, 11, 139, ABORTED, UserSession902
1362008667, 1362009197, 530, 10, 140, ABORTED, UserSession1667
1362008667, 1362009197, 530, 3, 147, ABORTED, UserSession209
1362008667, 1362009198, 531, 8, 142, ABORTED, UserSession1899
1362008667, 1362009198, 531, 5, 145, ABORTED, UserSession334
1362008667, 1362009198, 531, 6, 144, ABORTED, UserSession1853
1362008667, 1362009198, 531, 7, 143, ABORTED, UserSession2057
1362008667, 1362009198, 531, 12, 138, ABORTED, UserSession1670
1362008668, 1362009198, 530, 9, 141, ABORTED, UserSession2418
1362008667, 1362009198, 531, 17, 133, ABORTED, UserSession119
1362008667, 1362009199, 532, 3, 147, ABORTED, UserSession2120
1362008667, 1362009199, 532, 18, 132, ABORTED, UserSession813
1362008667, 1362009199, 532, 7, 143, ABORTED, UserSession933
1362008667, 1362009199, 532, 5, 145, ABORTED, UserSession1531
1362008667, 1362009199, 532, 10, 140, ABORTED, UserSession2070
1362008667, 1362009201, 534, 4, 146, ABORTED, UserSession1989
1362008667, 1362009203, 536, 10, 140, ABORTED, UserSession1674
1362008668, 1362009203, 535, 10, 140, ABORTED, UserSession2175
1362008667, 1362009203, 536, 7, 143, ABORTED, UserSession404
1362008667, 1362009203, 536, 9, 141, ABORTED, UserSession228
1362008667, 1362009206, 539, 7, 143, ABORTED, UserSession2013
1362008667, 1362009207, 540, 8, 142, ABORTED, UserSession1677
1362008667, 1362009207, 540, 4, 146, ABORTED, UserSession1698
1362008667, 1362009208, 541, 3, 147, ABORTED, UserSession1248
1362008667, 1362009209, 542, 8, 142, ABORTED, UserSession1137
1362008667, 1362009211, 544, 11, 139, ABORTED, UserSession1182
1362008667, 1362009212, 545, 14, 136, ABORTED, UserSession1253
1362008667, 1362009214, 547, 4, 146, ABORTED, UserSession1338
1362008667, 1362009214, 547, 3, 147, ABORTED, UserSession1387
1362008667, 1362009214, 547, 16, 134, ABORTED, UserSession1027
1362008667, 1362009214, 547, 10, 140, ABORTED, UserSession1429
1362008668, 1362009215, 547, 9, 141, ABORTED, UserSession2388
1362008667, 1362009217, 550, 8, 142, ABORTED, UserSession2054
1362008667, 1362009218, 551, 10, 140, ABORTED, UserSession1177
1362008668, 1362009220, 552, 13, 137, ABORTED, UserSession2222
